,Time,X,Y,Z
9093,185.082103,-1.0095,0.0503,-0.0489
9094,185.102461,-1.0078,0.0542,-0.0484
9095,185.124265,-1.0112,0.055,-0.0406
9096,185.1414,-1.0105,0.0542,-0.0418
9097,185.162296,-1.0049,0.0567,-0.043
9098,185.182462,-1.0075,0.055,-0.0408
9099,185.201189,-1.0117,0.0506,-0.041
9100,185.2216,-1.0119,0.0476,-0.0428
9101,185.241843,-1.008,0.0493,-0.0484
9102,185.262131,-1.0068,0.0523,-0.0462
9103,185.283659,-1.008,0.052,-0.044
9104,185.301425,-1.0068,0.0518,-0.041
9105,185.341716,-1.0115,0.0525,-0.043
9106,185.361918,-1.0124,0.0552,-0.0401
9107,185.393733,-1.0134,0.0523,-0.0391
9108,185.401374,-1.0102,0.0537,-0.0413
9109,185.421403,-1.0063,0.0523,-0.045
9110,185.454288,-1.0051,0.0525,-0.0503
9111,185.461348,-1.0039,0.0523,-0.0506
9112,185.48432,-1.011,0.0515,-0.0418
9113,185.501342,-1.0183,0.0506,-0.0347
9114,185.521641,-1.0137,0.0493,-0.0401
9115,185.541359,-1.0051,0.0528,-0.043
9116,185.561698,-1.0115,0.055,-0.043
9117,185.582197,-1.0061,0.0513,-0.0518
9118,185.601961,-1.0068,0.0486,-0.0547
9119,185.622349,-1.0071,0.0569,-0.0511
9120,185.641631,-1.0093,0.0672,-0.0393
9121,185.662763,-1.0122,0.053,-0.0432
9122,185.682936,-1.0122,0.0408,-0.042
9123,185.701435,-1.011,0.0406,-0.0496
9124,185.721745,-1.0049,0.0491,-0.0511
9125,185.743363,-1.0058,0.0567,-0.0506
9126,185.761723,-1.0088,0.0564,-0.0515
9127,185.784865,-1.0105,0.0547,-0.0435
9128,185.801802,-1.0112,0.0491,-0.0459
9129,185.824033,-1.0119,0.054,-0.0454
9130,185.841915,-1.0066,0.054,-0.044
9131,185.861568,-1.009,0.0562,-0.0467
9132,185.880164,-1.008,0.0535,-0.0418
9133,185.900205,-1.011,0.0486,-0.0425
9134,185.920683,-1.0119,0.0472,-0.0489
9135,185.940483,-1.0095,0.0501,-0.0508
9136,185.961947,-1.0088,0.0513,-0.0484
9137,185.981421,-1.0071,0.0511,-0.0467
9138,186.002435,-1.0093,0.0511,-0.0467
9139,186.020661,-1.0112,0.0525,-0.0454
9140,186.043979,-1.0112,0.0513,-0.0454
9141,186.060891,-1.0107,0.052,-0.0445
9142,186.081119,-1.0117,0.0518,-0.0442
9143,186.100538,-1.01,0.0498,-0.0467
9144,186.120385,-1.0088,0.0498,-0.0506
9145,186.140264,-1.008,0.0518,-0.0503
9146,186.160912,-1.0107,0.0508,-0.0469
9147,186.180309,-1.0146,0.0496,-0.0388
9148,186.200851,-1.0063,0.0476,-0.0457
9149,186.231371,-1.0073,0.0555,-0.042
9150,186.240375,-1.0134,0.055,-0.0472
9151,186.260947,-1.008,0.0472,-0.0518
9152,186.283907,-1.0097,0.0489,-0.0518
9153,186.300057,-1.0073,0.0589,-0.0457
9154,186.320796,-1.0051,0.065,-0.0491
9155,186.342211,-1.0068,0.0528,-0.0464
9156,186.360423,-1.0119,0.0423,-0.0423
9157,186.381979,-1.0151,0.0415,-0.0472
9158,186.40019,-1.0093,0.0501,-0.0489
9159,186.42077,-1.0061,0.0564,-0.0501
9160,186.440995,-1.0061,0.0581,-0.053
9161,186.463154,-1.0078,0.0557,-0.0447
9162,186.482955,-1.01,0.0537,-0.0459
9163,186.500523,-1.0124,0.054,-0.043
9164,186.520772,-1.0102,0.052,-0.0379
9165,186.54022,-1.0102,0.0484,-0.0435
9166,186.560344,-1.008,0.0472,-0.0428
9167,186.58099,-1.0093,0.0474,-0.0442
9168,186.600223,-1.01,0.0486,-0.0484
9169,186.62099,-1.009,0.0489,-0.0472
9170,186.640468,-1.01,0.0506,-0.0454
9171,186.663046,-1.0105,0.0523,-0.044
9172,186.680518,-1.0083,0.0542,-0.0462
9173,186.701045,-1.0102,0.0552,-0.0452
9174,186.721271,-1.0105,0.0528,-0.0435
9175,186.740986,-1.0122,0.0515,-0.0418
9176,186.761772,-1.0112,0.0515,-0.0428
9177,186.780751,-1.0075,0.0503,-0.0479
9178,186.800432,-1.0058,0.0513,-0.0493
9179,186.825213,-1.0063,0.0493,-0.0486
9180,186.840523,-1.011,0.0511,-0.0403
9181,186.86155,-1.0156,0.0513,-0.0354
9182,186.88158,-1.0066,0.0493,-0.0457
9183,186.900346,-1.0068,0.0559,-0.045
9184,186.920518,-1.0146,0.0533,-0.0486
9185,186.940855,-1.0036,0.0493,-0.0557
9186,186.960567,-1.0083,0.0496,-0.0525
9187,186.980277,-1.008,0.0589,-0.0435
9188,187.000317,-1.008,0.0645,-0.0462
9189,187.020247,-1.0083,0.0496,-0.0467
9190,187.040574,-1.0134,0.0381,-0.0415
9191,187.063751,-1.0139,0.0428,-0.0481
9192,187.080038,-1.0075,0.0501,-0.0523
9193,187.10028,-1.0058,0.0581,-0.0493
9194,187.120586,-1.008,0.0557,-0.0503
9195,187.140382,-1.01,0.0518,-0.0415
9196,187.160948,-1.0122,0.052,-0.0469
9197,187.200756,-1.0105,0.0525,-0.041
9198,187.220901,-1.0107,0.0508,-0.0435
9199,187.241005,-1.011,0.0476,-0.0413
9200,187.262523,-1.0093,0.0462,-0.0464
9201,187.281184,-1.0078,0.0491,-0.0476
9202,187.300393,-1.009,0.0506,-0.0467
9203,187.320765,-1.009,0.0501,-0.043
9204,187.341271,-1.0105,0.0498,-0.0418
9205,187.364662,-1.0088,0.0511,-0.0442
9206,187.380097,-1.0097,0.053,-0.0425
9207,187.400088,-1.0107,0.0515,-0.0428
9208,187.420863,-1.0068,0.0508,-0.0425
9209,187.440603,-1.0083,0.0493,-0.0408
9210,187.460017,-1.0097,0.0496,-0.0437
9211,187.481162,-1.0093,0.0503,-0.0484
9212,187.500964,-1.0063,0.0511,-0.0491
9213,187.520839,-1.011,0.0508,-0.0435
9214,187.546442,-1.0139,0.0508,-0.0364
9215,187.561402,-1.0107,0.0476,-0.0398
9216,187.580622,-1.0068,0.0533,-0.0415
9217,187.601403,-1.0137,0.0557,-0.0432
9218,187.620873,-1.0102,0.0523,-0.0501
9219,187.641187,-1.0061,0.0493,-0.0535
9220,187.66169,-1.0049,0.055,-0.0486
9221,187.679915,-1.0075,0.0628,-0.0432
9222,187.700523,-1.0097,0.0547,-0.0415
9223,187.721565,-1.0129,0.0423,-0.0413
9224,187.741558,-1.0122,0.041,-0.0479
9225,187.761027,-1.0061,0.0489,-0.052
9226,187.78092,-1.0066,0.0584,-0.0491
9227,187.799966,-1.0097,0.0579,-0.0474
9228,187.820458,-1.0105,0.0533,-0.044
9229,187.840257,-1.0093,0.0493,-0.0464
9230,187.861864,-1.0107,0.0528,-0.042
9231,187.880038,-1.0122,0.0559,-0.0425
9232,187.900611,-1.01,0.0537,-0.0425
9233,187.923088,-1.0095,0.0486,-0.0406
9234,187.940085,-1.0117,0.0469,-0.0437
9235,187.98054,-1.008,0.0515,-0.0479
9236,188.000507,-1.0058,0.0528,-0.0464
9237,188.025859,-1.0088,0.053,-0.0454
9238,188.040124,-1.0112,0.0537,-0.0454
9239,188.061822,-1.011,0.053,-0.0442
9240,188.080718,-1.0102,0.0523,-0.042
9241,188.100254,-1.0124,0.0528,-0.0406
9242,188.119991,-1.0105,0.053,-0.0408
9243,188.140638,-1.0068,0.0523,-0.0442
9244,188.160551,-1.0046,0.0523,-0.0481
9245,188.180689,-1.0044,0.0511,-0.0501
9246,188.200258,-1.0119,0.0508,-0.0418
9247,188.220448,-1.0178,0.0525,-0.0325
9248,188.240041,-1.0083,0.0513,-0.0396
9249,188.262613,-1.0071,0.0537,-0.042
9250,188.281,-1.0097,0.0564,-0.0396
9251,188.300676,-1.0093,0.0525,-0.0486
9252,188.325655,-1.0044,0.0513,-0.0528
9253,188.341175,-1.0036,0.0511,-0.0545
9254,188.361459,-1.0095,0.0647,-0.041
9255,188.38112,-1.0188,0.0621,-0.0388
9256,188.400498,-1.0134,0.045,-0.044
9257,188.420247,-1.0029,0.0418,-0.0537
9258,188.445612,-1.0014,0.0506,-0.0496
9259,188.462,-1.0071,0.0545,-0.0472
9260,188.480941,-1.0107,0.0523,-0.0501
9261,188.500661,-1.0117,0.0528,-0.0447
9262,188.521164,-1.0122,0.0511,-0.043
9263,188.540748,-1.0134,0.0547,-0.0398
9264,188.562444,-1.0078,0.0606,-0.0413
9265,188.58043,-1.0054,0.0569,-0.043
9266,188.600286,-1.0056,0.0513,-0.0401
9267,188.620524,-1.0102,0.0503,-0.0437
9268,188.640688,-1.0117,0.053,-0.0476
9269,188.660081,-1.0075,0.0537,-0.0486
9270,188.681161,-1.0071,0.0518,-0.0462
9271,188.700951,-1.0097,0.054,-0.0415
9272,188.721043,-1.0102,0.0518,-0.0401
9273,188.743075,-1.0102,0.0547,-0.0415
9274,188.760746,-1.009,0.0537,-0.0437
9275,188.78053,-1.0085,0.0511,-0.0418
9276,188.800448,-1.01,0.0528,-0.041
9277,188.820878,-1.0078,0.0528,-0.0418
9278,188.841366,-1.0066,0.0533,-0.0506
9279,188.860708,-1.0032,0.0533,-0.0501
9280,188.881038,-1.0129,0.0503,-0.0379
9281,188.900313,-1.0151,0.0523,-0.0325
9282,188.922777,-1.0044,0.0518,-0.0393
9283,188.941872,-1.0041,0.0518,-0.0445
9284,188.96162,-1.008,0.0528,-0.0437
9285,188.980641,-1.0083,0.0515,-0.0476
9286,189.000636,-1.0061,0.0491,-0.0545
9287,189.020251,-1.0039,0.0501,-0.0572
9288,189.041121,-1.0097,0.065,-0.0369
9289,189.059973,-1.0195,0.055,-0.0406
9290,189.080315,-1.0093,0.0408,-0.0459
9291,189.10081,-1.0034,0.0391,-0.0496
9292,189.121077,-1.0058,0.0525,-0.0474
9293,189.140492,-1.0083,0.055,-0.0464
9294,189.161123,-1.011,0.0525,-0.0493
9295,189.18049,-1.0097,0.052,-0.0496
9296,189.200663,-1.0132,0.0518,-0.0428
9297,189.22158,-1.0124,0.0559,-0.044
9298,189.240946,-1.0041,0.0574,-0.044
9299,189.261834,-1.0075,0.0535,-0.0442
9300,189.280092,-1.0107,0.0481,-0.0403
9301,189.300516,-1.0144,0.0484,-0.0435
9302,189.321119,-1.0105,0.0518,-0.0472
9303,189.346256,-1.0066,0.0537,-0.0476
9304,189.362192,-1.0056,0.0508,-0.0454
9305,189.379896,-1.0083,0.0518,-0.0445
9306,189.400669,-1.0119,0.0493,-0.0459
9307,189.420257,-1.0117,0.0523,-0.0459
9308,189.440298,-1.0112,0.0547,-0.0464
9309,189.462613,-1.0088,0.0523,-0.045
9310,189.480407,-1.0093,0.0498,-0.0432
9311,189.500503,-1.0093,0.0486,-0.0457
9312,189.520612,-1.0083,0.0506,-0.0515
9313,189.540691,-1.0056,0.0506,-0.0528
9314,189.559903,-1.0102,0.0506,-0.0457
9315,189.584317,-1.0137,0.0506,-0.0354
9316,189.60063,-1.0088,0.0501,-0.0428
9317,189.620636,-1.0058,0.0518,-0.0432
9318,189.662114,-1.0058,0.0515,-0.0508
9319,189.681221,-1.0075,0.0481,-0.055
9320,189.705954,-1.0049,0.0577,-0.0501
9321,189.720978,-1.0058,0.0667,-0.045
9322,189.740579,-1.0097,0.054,-0.0447
9323,189.760816,-1.0149,0.0435,-0.0386
9324,189.780225,-1.0117,0.0425,-0.0467
9325,189.800193,-1.0044,0.0489,-0.0535
9326,189.820968,-1.0058,0.0547,-0.0542
9327,189.840096,-1.0102,0.0567,-0.0515
9328,189.860532,-1.0097,0.0523,-0.0481
9329,189.886662,-1.0134,0.0508,-0.0513
9330,189.921044,-1.0112,0.0555,-0.0442
9331,189.960779,-1.0083,0.0511,-0.0445
9332,189.981128,-1.0102,0.0503,-0.0464
9333,190.000571,-1.0102,0.0518,-0.0484
9334,190.022742,-1.01,0.0513,-0.0486
9335,190.040235,-1.009,0.0508,-0.0479
9336,190.060249,-1.0073,0.0513,-0.0476
9337,190.080867,-1.0068,0.053,-0.0437
9338,190.128001,-1.0078,0.0542,-0.044
9339,190.141187,-1.0085,0.0533,-0.045
9340,190.162221,-1.0122,0.054,-0.0452
9341,190.179927,-1.0122,0.0515,-0.0486
9342,190.200962,-1.0088,0.052,-0.0535
9343,190.245474,-1.0132,0.0523,-0.0403
9344,190.260975,-1.0117,0.0472,-0.0371
9345,190.279982,-1.0024,0.0498,-0.0486
9346,190.300671,-1.0107,0.0564,-0.0406
9347,190.320366,-1.011,0.0533,-0.0506
9348,190.341995,-1.008,0.0489,-0.0503
9349,190.363215,-1.0085,0.0525,-0.0501
9350,190.380229,-1.0088,0.0647,-0.0457
9351,190.400888,-1.0063,0.0608,-0.0503
9352,190.421737,-1.0063,0.0489,-0.0464
9353,190.440927,-1.0139,0.0401,-0.0452
9354,190.459797,-1.0129,0.0435,-0.0493
9355,190.481058,-1.0058,0.0501,-0.0545
9356,190.500103,-1.0049,0.0562,-0.0545
9357,190.52081,-1.0083,0.0545,-0.0525
9358,190.542442,-1.008,0.0525,-0.0442
9359,190.560181,-1.0107,0.0506,-0.0496
9360,190.581391,-1.0095,0.054,-0.0425
9361,190.600693,-1.0105,0.0547,-0.0447
9362,190.620221,-1.0078,0.0523,-0.0464
9363,190.642662,-1.0093,0.0489,-0.0432
9364,190.660674,-1.0105,0.0498,-0.0481
9365,190.680687,-1.0097,0.0501,-0.0503
9366,190.700542,-1.009,0.0511,-0.0501
9367,190.722584,-1.0088,0.0472,-0.0467
9368,190.740559,-1.0097,0.0486,-0.0484
9369,190.760489,-1.0112,0.0523,-0.0474
9370,190.800701,-1.0083,0.0518,-0.0452
9371,190.820884,-1.0073,0.0496,-0.0469
9372,190.840697,-1.0078,0.0484,-0.0498
9373,190.861288,-1.0078,0.0484,-0.0511
9374,190.88014,-1.0083,0.0498,-0.0503
9375,190.90006,-1.0151,0.0491,-0.0435
9376,190.920831,-1.0146,0.0454,-0.0384
9377,190.944649,-1.0061,0.0481,-0.0503
9378,190.961422,-1.0068,0.0557,-0.044
9379,190.980948,-1.0132,0.0506,-0.0542
9380,191.000302,-1.0061,0.0467,-0.0581
9381,191.021179,-1.0095,0.0501,-0.0564
9382,191.039214,-1.0078,0.0594,-0.0462
9383,191.06021,-1.0083,0.0613,-0.0503
9384,191.084221,-1.0068,0.0445,-0.0472
9385,191.100744,-1.0124,0.0374,-0.045
9386,191.121524,-1.0134,0.041,-0.0508
9387,191.140569,-1.0063,0.0515,-0.0535
9388,191.16361,-1.0051,0.0564,-0.0547
9389,191.180424,-1.0078,0.0533,-0.0523
9390,191.200575,-1.0124,0.0506,-0.044
9391,191.222468,-1.0119,0.0501,-0.052
9392,191.241919,-1.0102,0.055,-0.043
9393,191.261575,-1.0093,0.0537,-0.0432
9394,191.280272,-1.0075,0.0508,-0.0457
9395,191.300625,-1.01,0.0464,-0.0459
9396,191.323238,-1.0124,0.0476,-0.0489
9397,191.343308,-1.0105,0.0496,-0.0491
9398,191.360592,-1.0122,0.0503,-0.0508
9399,191.380677,-1.0105,0.0491,-0.0486
9400,191.400013,-1.008,0.0513,-0.0476
9401,191.421192,-1.0107,0.0535,-0.0469
9402,191.442024,-1.0115,0.0533,-0.0457
9403,191.461757,-1.0107,0.0542,-0.0503
9404,191.480267,-1.0102,0.0523,-0.0486
9405,191.500573,-1.008,0.0489,-0.0496
9406,191.522045,-1.0078,0.0498,-0.0537
9407,191.541705,-1.0085,0.0501,-0.0508
9408,191.560375,-1.0117,0.0513,-0.0415
9409,191.579984,-1.0144,0.0486,-0.0393
9410,191.600426,-1.0054,0.0515,-0.0484
9411,191.621828,-1.0088,0.0557,-0.044
9412,191.640828,-1.0112,0.0542,-0.0498
9413,191.660597,-1.0068,0.0503,-0.0574
9414,191.681123,-1.0044,0.0498,-0.0535
9415,191.70001,-1.0061,0.0603,-0.0472
9416,191.721942,-1.0107,0.066,-0.0423
9417,191.743309,-1.0159,0.0513,-0.0423
9418,191.760111,-1.0124,0.0376,-0.043
9419,191.780087,-1.0085,0.0393,-0.0518
9420,191.800589,-1.0034,0.0518,-0.0542
9421,191.823202,-1.0024,0.0577,-0.054
9422,191.843858,-1.0083,0.0579,-0.0525
9423,191.861834,-1.0129,0.0501,-0.043
9424,191.880251,-1.0161,0.0525,-0.0486
9425,191.900028,-1.0095,0.0559,-0.0403
9426,191.921364,-1.0075,0.0552,-0.0447
9427,191.940757,-1.0054,0.0525,-0.0437
9428,191.963106,-1.0093,0.0476,-0.0406
9429,191.980123,-1.0119,0.0472,-0.0423
9430,192.000608,-1.0117,0.0508,-0.0472
9431,192.020515,-1.0083,0.0523,-0.0479
9432,192.040074,-1.009,0.0501,-0.0447
9433,192.059345,-1.01,0.0511,-0.0435
9434,192.12014,-1.0078,0.054,-0.0423
9435,192.141768,-1.0097,0.0518,-0.0459
9436,192.160659,-1.0088,0.0528,-0.0476
9437,192.180648,-1.0061,0.052,-0.0486
9438,192.200676,-1.0054,0.0542,-0.0428
9439,192.220629,-1.0124,0.0537,-0.0349
9440,192.24066,-1.0127,0.0511,-0.0349
9441,192.260978,-1.0061,0.0513,-0.0403
9442,192.280913,-1.0097,0.0545,-0.0401
9443,192.30034,-1.0132,0.0523,-0.041
9444,192.320132,-1.0071,0.0537,-0.0491
9445,192.340501,-0.9997,0.0523,-0.0523
9446,192.359755,-1.0022,0.0596,-0.0474
9447,192.380051,-1.0183,0.0665,-0.0325
9448,192.407548,-1.0195,0.0515,-0.0379
9449,192.423353,-1.0078,0.0401,-0.0437
9450,192.441163,-1.0051,0.0479,-0.0469
9451,192.46099,-1.0054,0.0528,-0.0425
9452,192.480086,-1.0083,0.0557,-0.044
9453,192.500369,-1.0112,0.0525,-0.0491
9454,192.522096,-1.009,0.0518,-0.0396
9455,192.54036,-1.0146,0.0518,-0.0393
9456,192.560734,-1.0095,0.0555,-0.0384
9457,192.580285,-1.0095,0.054,-0.0418
9458,192.601106,-1.0102,0.0537,-0.0362
9459,192.620776,-1.0117,0.0474,-0.0369
9460,192.640608,-1.0075,0.0479,-0.0432
9461,192.659945,-1.0054,0.0506,-0.0462
9462,192.679982,-1.0051,0.053,-0.041
9463,192.701457,-1.0085,0.0506,-0.0406
9464,192.721708,-1.0129,0.0506,-0.0349
9465,192.742131,-1.0124,0.0515,-0.0354
9466,192.761048,-1.0088,0.0513,-0.0371
9467,192.780788,-1.01,0.0518,-0.0381
9468,192.801319,-1.0088,0.0515,-0.0401
9469,192.826936,-1.0056,0.0515,-0.0447
9470,192.840509,-1.0029,0.0523,-0.0445
9471,192.860222,-1.0112,0.0518,-0.0364
9472,192.880374,-1.0161,0.0511,-0.0291
9473,192.900565,-1.0112,0.0501,-0.0337
9474,192.921474,-1.0085,0.0547,-0.0369
9475,192.939999,-1.0083,0.0562,-0.0347
9476,192.960361,-1.0085,0.0559,-0.0391
9477,192.979631,-1.0061,0.0525,-0.0476
9478,193.000736,-0.9988,0.0515,-0.0545
9479,193.021083,-1.0071,0.0625,-0.0342
9480,193.040404,-1.0232,0.0625,-0.0293
9481,193.060825,-1.0107,0.0467,-0.0391
9482,193.080177,-0.9968,0.044,-0.0459
9483,193.100722,-1.0019,0.0528,-0.0423
9484,193.122058,-1.0058,0.0542,-0.0401
9485,193.140203,-1.0085,0.0513,-0.0418
9486,193.160315,-1.0088,0.0559,-0.0467
9487,193.180622,-1.0107,0.0552,-0.0352
9488,193.20163,-1.0129,0.0547,-0.0381
9489,193.223146,-1.0022,0.0535,-0.0366
9490,193.2419,-1.0071,0.053,-0.0379
9491,193.260883,-1.0097,0.0503,-0.0327
9492,193.28003,-1.0134,0.0513,-0.0359
9493,193.300709,-1.0107,0.0503,-0.0413
9494,193.323927,-1.0058,0.053,-0.0418
9495,193.340083,-1.0068,0.0525,-0.0408
9496,193.360653,-1.0095,0.0533,-0.0388
9497,193.380127,-1.0107,0.0537,-0.0369
9498,193.401176,-1.0137,0.0533,-0.0374
9499,193.422181,-1.0124,0.052,-0.0376
9500,193.439993,-1.0119,0.0506,-0.0369
9501,193.460337,-1.0083,0.0518,-0.0398
9502,193.480126,-1.0034,0.0523,-0.045
9503,193.521759,-1.0078,0.0525,-0.0413
9504,193.540673,-1.0163,0.0506,-0.031
9505,193.560461,-1.0127,0.0476,-0.0357
9506,193.580398,-1.0056,0.053,-0.0396
9507,193.600098,-1.0141,0.0557,-0.0408
9508,193.621749,-1.0066,0.0515,-0.0481
9509,193.640974,-1.0083,0.0506,-0.0501
9510,193.679949,-1.008,0.066,-0.0366
9511,193.699998,-1.0105,0.053,-0.0391
9512,193.721118,-1.0117,0.0425,-0.0388
9513,193.740586,-1.011,0.0428,-0.0442
9514,193.760409,-1.0054,0.0491,-0.0472
9515,193.780784,-1.0046,0.0569,-0.0452
9516,193.801203,-1.0078,0.0569,-0.0442
9517,193.820329,-1.0105,0.0552,-0.0398
9518,193.840367,-1.0115,0.0501,-0.0396
9519,193.860461,-1.0119,0.0545,-0.0401
9520,193.880254,-1.0061,0.0574,-0.0366
9521,193.900742,-1.0063,0.0569,-0.0379
9522,193.922668,-1.0068,0.0537,-0.0381
9523,193.940304,-1.011,0.0493,-0.0388
9524,193.961165,-1.0134,0.0493,-0.0413
9525,194.003211,-1.0058,0.0515,-0.0437
9526,194.020155,-1.0073,0.0555,-0.043
9527,194.040625,-1.01,0.055,-0.0401
9528,194.061057,-1.0112,0.055,-0.0423
9529,194.08785,-1.0115,0.0506,-0.0423
9530,194.103031,-1.0122,0.0528,-0.0447
9531,194.121471,-1.0117,0.0525,-0.0464
9532,194.140317,-1.0083,0.052,-0.0476
9533,194.159875,-1.0056,0.0523,-0.0457
9534,194.180566,-1.0107,0.0545,-0.0366
9535,194.200947,-1.0156,0.0503,-0.0259
9536,194.220827,-1.0078,0.0501,-0.0384
9537,194.241015,-1.0073,0.0569,-0.0337
9538,194.260988,-1.0115,0.0537,-0.0462
9539,194.280411,-1.0061,0.0491,-0.0432
9540,194.302886,-1.009,0.0501,-0.0479
9541,194.321351,-1.0061,0.0618,-0.0425
9542,194.340481,-1.0058,0.0635,-0.0452
9543,194.360414,-1.0063,0.0489,-0.0388
9544,194.380582,-1.0139,0.0398,-0.0374
9545,194.401591,-1.0132,0.042,-0.043
9546,194.42172,-1.0078,0.0479,-0.0467
9547,194.440377,-1.0058,0.0569,-0.0486
9548,194.460005,-1.0068,0.0564,-0.0489
9549,194.507014,-1.0105,0.0513,-0.0428
9550,194.521535,-1.0102,0.0535,-0.0386
9551,194.540282,-1.0107,0.0574,-0.0374
9552,194.560423,-1.0088,0.0537,-0.0396
9553,194.580407,-1.0093,0.0508,-0.0386
9554,194.601349,-1.01,0.0472,-0.0425
9555,194.620854,-1.0102,0.0489,-0.0447
9556,194.64026,-1.0068,0.0501,-0.0454
9557,194.660437,-1.0075,0.0511,-0.0418
9558,194.680672,-1.008,0.0503,-0.041
9559,194.701952,-1.0102,0.0506,-0.0396
9560,194.723053,-1.0129,0.0508,-0.0393
9561,194.740667,-1.0107,0.0545,-0.0418
9562,194.760176,-1.011,0.0518,-0.0408
9563,194.780718,-1.0068,0.0489,-0.0452
9564,194.801552,-1.0066,0.0506,-0.0474
9565,194.820724,-1.0093,0.0493,-0.0445
9566,194.840573,-1.0154,0.0515,-0.0335
9567,194.860001,-1.0102,0.0491,-0.0379
9568,194.880421,-1.0046,0.0515,-0.043
9569,194.901399,-1.0129,0.0567,-0.0342
9570,194.923337,-1.0127,0.0515,-0.0535
9571,194.943886,-1.0044,0.0491,-0.0515
9572,194.960202,-1.0075,0.0559,-0.0457
9573,194.980572,-1.008,0.0667,-0.0437
9574,195.000548,-1.0073,0.0591,-0.0474
9575,195.022369,-1.0083,0.044,-0.041
9576,195.04324,-1.0134,0.0374,-0.0428
9577,195.060099,-1.0112,0.0445,-0.0472
9578,195.080985,-1.0066,0.0547,-0.0503
9579,195.101157,-1.01,0.0581,-0.0511
9580,195.120555,-1.0071,0.0567,-0.0479
9581,195.140061,-1.0078,0.0511,-0.0386
9582,195.160413,-1.0085,0.0508,-0.0484
9583,195.180165,-1.0083,0.0564,-0.0381
9584,195.199663,-1.0093,0.0572,-0.043
9585,195.221828,-1.0105,0.0515,-0.0425
9586,195.24039,-1.0107,0.0489,-0.041
9587,195.260336,-1.0088,0.0501,-0.0462
9588,195.280614,-1.0068,0.0518,-0.0464
9589,195.300765,-1.0068,0.054,-0.0469
9590,195.322077,-1.0093,0.0511,-0.0464
9591,195.345322,-1.0115,0.0508,-0.044
9592,195.360238,-1.011,0.0525,-0.0445
9593,195.383382,-1.011,0.055,-0.0479
9594,195.401892,-1.008,0.0547,-0.0464
9595,195.420232,-1.0071,0.0537,-0.0464
9596,195.4395,-1.0058,0.0513,-0.0489
9597,195.459989,-1.0078,0.0518,-0.0513
9598,195.482244,-1.0102,0.053,-0.0469
9599,195.499591,-1.0146,0.054,-0.0376
9600,195.521829,-1.0129,0.0484,-0.0398
9601,195.540159,-1.0041,0.0513,-0.0481
9602,195.560419,-1.011,0.0584,-0.0418
9603,195.580736,-1.0097,0.0545,-0.0579
9604,195.601419,-1.0051,0.0528,-0.0579
9605,195.620306,-1.0085,0.0557,-0.052
9606,195.64022,-1.0105,0.063,-0.0428
9607,195.660114,-1.0102,0.0616,-0.0472
9608,195.680192,-1.0107,0.0467,-0.0486
9609,195.704057,-1.0132,0.0398,-0.0452
9610,195.721123,-1.011,0.0452,-0.0508
9611,195.739843,-1.0075,0.0564,-0.0547
9612,195.76039,-1.0068,0.0606,-0.0537
9613,195.779696,-1.0107,0.0569,-0.0528
9614,195.800596,-1.0063,0.0515,-0.0496
9615,195.821026,-1.01,0.052,-0.0535
9616,195.840564,-1.0122,0.0564,-0.0401
9617,195.860431,-1.0117,0.0567,-0.0469
9618,195.880247,-1.0083,0.053,-0.0462
9619,195.902104,-1.01,0.0493,-0.0464
9620,195.920628,-1.0132,0.0484,-0.0491
9621,195.944597,-1.0105,0.0523,-0.052
9622,195.960513,-1.0071,0.0547,-0.0537
9623,195.979992,-1.0061,0.0547,-0.0496
9624,196.00182,-1.008,0.0535,-0.0479
9625,196.021038,-1.0088,0.0537,-0.0454
9626,196.040523,-1.0134,0.0552,-0.0447
9627,196.060724,-1.0115,0.054,-0.0489
9628,196.080263,-1.0075,0.055,-0.0493
9629,196.102814,-1.0093,0.052,-0.0484
9630,196.120533,-1.0073,0.0525,-0.053
9631,196.140559,-1.0073,0.053,-0.0528
9632,196.160345,-1.0117,0.0533,-0.0472
9633,196.180288,-1.0163,0.054,-0.0386
9634,196.220249,-1.0066,0.0557,-0.0442
9635,196.240563,-1.0124,0.0577,-0.0467
9636,196.260448,-1.0078,0.0528,-0.0564
9637,196.280522,-1.0012,0.0518,-0.0574
9638,196.301366,-1.0041,0.0584,-0.0555
9639,196.320123,-1.0093,0.0682,-0.0435
9640,196.340023,-1.0176,0.0562,-0.0406
9641,196.359842,-1.0127,0.0408,-0.043
9642,196.380502,-1.0058,0.0403,-0.0525
9643,196.400771,-1.0032,0.053,-0.054
9644,196.425865,-1.0061,0.0572,-0.0498
9645,196.44004,-1.0107,0.0572,-0.0491
9646,196.461582,-1.0102,0.0547,-0.0437
9647,196.480284,-1.0134,0.0528,-0.0474
9648,196.501006,-1.0127,0.0572,-0.0423
9649,196.5211,-1.01,0.0603,-0.0459
9650,196.540558,-1.0066,0.0574,-0.0447
9651,196.560366,-1.0088,0.0523,-0.0459
9652,196.581189,-1.0119,0.0503,-0.0481
9653,196.600266,-1.0088,0.0508,-0.0489
9654,196.620178,-1.011,0.0542,-0.0501
9655,196.640011,-1.0066,0.0559,-0.0476
9656,196.660266,-1.009,0.0525,-0.0445
9657,196.679798,-1.0107,0.055,-0.0447
9658,196.70135,-1.01,0.0547,-0.0445
9659,196.720231,-1.0102,0.0559,-0.0442
