time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
267.405858,-1.0119,0.0511,-0.0388,-0.1347,-0.0402,0.0474,0.0008,0.0058,0.0027,1001.7219,48.3,4.2,28.68,48.0,279.7133,-176.8398,-87.4944,55.8499,59.9323375,10.7183187,0.0
267.456887,-1.0112,0.0513,-0.0415,-0.1275,-0.0349,0.0237,-0.0023,0.0058,-0.0003,1001.7224,48.24,4.32,29.16,47.0,280.5476,-176.857,-87.4791,54.5025,59.9323375,10.7183187,0.0
267.518384,-1.0061,0.0523,-0.0481,-0.077,-0.0214,-0.04,0.0075,0.018,0.0015,1001.7224,47.88,3.42,30.36,47.0,281.636,-176.8798,-87.4736,54.5025,59.9323375,10.7183187,0.0
267.578008,-1.0119,0.0508,-0.0303,-0.1344,-0.0335,0.1343,0.0075,-0.0266,0.0015,1001.7312,47.94,3.24,32.94,47.0,279.4617,-176.8934,-87.4761,54.5025,59.9323375,10.7183187,0.0
267.636721,-1.0117,0.0479,-0.0464,-0.132,-0.0593,-0.0197,0.0301,0.0473,0.0101,1001.7292,45.66,1.38,32.52,47.0,278.1386,-176.9106,-87.4526,54.5025,59.9323375,10.7183187,0.0
267.697459,-1.0066,0.065,-0.041,-0.082,0.1067,0.0387,-0.0273,-0.0076,-0.0021,1001.7292,46.02,1.62,35.1,47.0,278.1189,-176.9013,-87.4192,54.5025,59.9323375,10.7183187,0.0
267.756384,-1.0132,0.0413,-0.0391,-0.1472,-0.1216,0.0739,-0.0273,-0.0076,-0.0021,1001.7268,46.32,0.84,35.82,47.0,278.0638,-176.924,-87.3252,57.6122,59.9323375,10.7183187,0.0
267.820523,-1.0075,0.0547,-0.0484,-0.0916,0.014,-0.0249,-0.0078,0.0003,-0.0021,1001.7156,48.3,5.28,29.1,47.0,278.1157,-176.9471,-87.3713,57.6122,59.9323375,10.7183187,0.0
267.878314,-1.0132,0.0533,-0.0418,-0.1467,0.0006,0.042,-0.0078,-0.0027,0.0015,1001.7156,48.9,4.8,29.1,47.0,280.0441,-176.9525,-87.358,57.6122,59.9323375,10.7183187,0.0
267.942654,-1.008,0.0489,-0.0396,-0.0961,-0.0438,0.055,-0.0084,-0.004,0.0009,1001.7034,48.42,4.74,29.04,47.0,280.7971,-176.9449,-87.4082,57.6122,59.9323375,10.7183187,0.0
267.998126,-1.0105,0.0489,-0.0437,-0.1201,-0.0448,0.0149,-0.0029,0.007,0.0058,1001.7034,46.74,3.3,29.16,48.0,280.4951,-176.9393,-87.4044,57.6122,59.9323375,10.7183187,0.0
268.057454,-1.0093,0.0525,-0.0432,-0.108,-0.0082,0.0167,-0.006,-0.0058,0.0034,1001.7068,47.46,3.42,30.6,48.0,280.3485,-176.9433,-87.422,57.2465,59.9323375,10.7183187,0.0
268.118943,-1.01,0.0484,-0.0406,-0.1151,-0.0479,0.0429,-0.0029,0.0076,0.0021,1001.7124,47.64,3.9,29.52,48.0,280.1744,-176.9491,-87.4229,57.2465,59.9323375,10.7183187,0.0
268.178513,-1.01,0.0486,-0.045,-0.1151,-0.044,0.0015,0.0044,0.0186,0.004,1001.7124,48.36,5.4,28.14,48.0,281.2648,-176.9578,-87.4126,57.2465,59.9323375,10.7183187,0.0
268.239506,-1.0144,0.0498,-0.034,-0.1581,-0.0308,0.1083,0.0136,-0.0235,0.004,1001.6992,48.66,4.74,28.56,48.0,282.1738,-176.9649,-87.4185,57.2465,59.9323375,10.7183187,0.0
268.302868,-1.0112,0.0493,-0.0515,-0.127,-0.0346,-0.0628,0.0344,0.0437,0.0137,1001.6992,48.24,4.2,29.1,48.0,282.316,-176.9708,-87.4111,57.2465,59.9323375,10.7183187,0.0
268.358381,-1.0095,0.0625,-0.0425,-0.1109,0.0899,0.0351,-0.0176,-0.0186,0.0027,1001.7065,47.64,4.5,28.98,48.0,282.2532,-176.9427,-87.3562,57.246,59.9323375,10.7183187,0.0
268.418467,-1.01,0.0403,-0.0413,-0.1162,-0.1247,0.0615,-0.0176,-0.0186,0.0027,1001.7109,48.0,4.74,29.22,48.0,282.1862,-176.9617,-87.2715,57.246,59.9323375,10.7183187,0.0
268.478781,-1.0073,0.0547,-0.0513,-0.0895,0.0224,-0.0369,-0.0023,0.0021,-0.0052,1001.7109,48.6,4.74,28.32,48.0,282.3437,-176.9962,-87.2732,57.246,59.9323375,10.7183187,0.0
268.537398,-1.0105,0.0508,-0.0437,-0.1207,-0.0134,0.0415,-0.006,0.007,0.0003,1001.7129,48.84,4.44,29.58,48.0,281.963,-177.0107,-87.2489,57.246,59.9323375,10.7183187,0.0
268.599725,-1.0085,0.0454,-0.043,-0.1013,-0.0657,0.0429,-0.0108,0.004,-0.0003,1001.7129,47.34,3.42,30.36,48.0,280.5531,-177.0127,-87.2829,57.246,59.9323375,10.7183187,0.0
268.663558,-1.01,0.0474,-0.0493,-0.1158,-0.0465,-0.0164,-0.0017,0.0021,0.0046,1001.7129,48.12,4.8,29.1,48.0,281.2583,-177.0132,-87.2652,56.9427,59.9323375,10.7183187,0.0
268.71913,-1.0097,0.0511,-0.0452,-0.113,-0.0097,0.0177,0.0032,-0.0027,0.0064,1001.7097,48.66,5.16,28.38,48.0,282.0848,-177.0184,-87.3039,56.9427,59.9323375,10.7183187,0.0
268.779059,-1.0097,0.0481,-0.0445,-0.1131,-0.0383,0.0258,-0.0041,-0.0046,0.0046,1001.7097,48.6,4.56,28.68,48.0,282.5409,-177.0192,-87.2988,56.9427,59.9323375,10.7183187,0.0
268.837096,-1.0058,0.0462,-0.0481,-0.0746,-0.0581,-0.0136,0.0063,0.0144,0.0089,1001.7151,48.3,4.92,28.14,48.0,281.8915,-177.0157,-87.3194,56.9427,59.9323375,10.7183187,0.0
268.900483,-1.0068,0.0447,-0.0447,-0.0839,-0.0721,0.014,0.0142,-0.0278,0.0076,1001.7151,47.16,3.84,31.68,48.0,281.6157,-177.0174,-87.3539,56.9427,59.9323375,10.7183187,0.0
268.9585,-1.0041,0.0474,-0.055,-0.0576,-0.0473,-0.0876,0.0344,0.0254,0.0186,1001.7112,48.96,6.36,27.84,48.0,281.7861,-177.0086,-87.36,58.8541,59.9323375,10.7183187,0.0
269.021563,-1.0093,0.0635,-0.042,-0.1082,0.105,0.0408,-0.0322,-0.0058,0.0009,1001.7358,48.0,3.06,29.82,48.0,281.7261,-176.975,-87.351,58.8541,59.9323375,10.7183187,0.0
269.078351,-1.0154,0.0381,-0.0447,-0.1686,-0.1426,0.0267,0.0075,0.0003,0.0027,1001.7358,46.62,2.04,33.54,48.0,279.0248,-176.9832,-87.2792,58.8541,59.9323375,10.7183187,0.0
269.137966,-1.009,0.0555,-0.0486,-0.1057,0.0313,-0.021,-0.0072,0.0082,-0.0027,1001.7239,48.0,3.24,29.7,48.0,278.8515,-177.0064,-87.3343,58.8541,59.9323375,10.7183187,0.0
269.201071,-1.0105,0.053,-0.0344,-0.1202,0.0079,0.1215,0.002,-0.0076,0.0046,1001.7239,48.78,4.62,28.98,48.0,279.8144,-177.0092,-87.313,58.8541,59.9323375,10.7183187,0.0
269.26082,-1.0117,0.0454,-0.0386,-0.1319,-0.0687,0.072,-0.0047,0.0229,0.004,1001.7144,47.58,4.5,29.34,48.0,280.6249,-176.9952,-87.3647,58.3287,59.9323375,10.7183187,0.0
269.327678,-1.0085,0.0496,-0.0457,-0.1011,-0.0289,0.0088,-0.0023,-0.0034,0.0052,1001.7148,48.06,4.14,28.32,48.0,281.0293,-176.9901,-87.3279,58.3287,59.9323375,10.7183187,0.0
269.378094,-1.0097,0.0464,-0.0445,-0.1128,-0.0605,0.0141,-0.0029,0.004,0.0064,1001.7148,47.88,4.74,28.86,48.0,281.4944,-176.9873,-87.3674,58.3287,59.9323375,10.7183187,0.0
269.437695,-1.011,0.0501,-0.043,-0.1247,-0.0248,0.0272,-0.0023,-0.007,0.0046,1001.7126,48.06,4.2,29.04,48.0,281.8347,-176.9859,-87.3746,58.3287,59.9323375,10.7183187,0.0
269.500229,-1.0066,0.0491,-0.0437,-0.0814,-0.0346,0.0151,0.0057,0.0107,0.0082,1001.7126,48.36,4.32,28.8,48.0,281.809,-176.9851,-87.4035,58.3287,59.9323375,10.7183187,0.0
269.560113,-1.0078,0.0472,-0.0393,-0.093,-0.0547,0.0495,0.0118,-0.0144,0.0095,1001.7065,47.76,4.26,29.58,48.0,281.8629,-176.9793,-87.4544,57.8586,59.9323375,10.7183187,0.0
269.621109,-1.0068,0.0486,-0.0518,-0.0837,-0.0434,-0.0719,0.0356,0.0223,0.0229,1001.6975,47.16,3.42,28.98,48.0,281.5502,-176.9614,-87.4501,57.8586,59.9323375,10.7183187,0.0
269.679535,-1.0068,0.0584,-0.0445,-0.0841,0.0478,0.0038,-0.0292,0.015,-0.0021,1001.6975,47.94,4.44,29.82,48.0,281.4803,-176.9346,-87.4276,57.8586,59.9323375,10.7183187,0.0
269.741896,-1.0046,0.0435,-0.0484,-0.0629,-0.0964,-0.0248,0.0099,0.0058,0.0052,1001.7271,47.82,3.48,29.7,48.0,280.8984,-176.9456,-87.3705,57.8586,59.9323375,10.7183187,0.0
269.802329,-1.0112,0.0528,-0.0447,-0.1274,-0.0048,0.0081,-0.0072,0.0199,0.0046,1001.7271,48.36,4.86,28.38,48.0,281.4215,-176.9488,-87.388,57.8586,59.9323375,10.7183187,0.0
269.85852,-1.0124,0.0569,-0.0384,-0.1397,0.0327,0.0761,-0.0035,-0.0125,0.0095,1001.7288,48.42,4.5,29.1,48.0,281.7974,-176.9305,-87.3546,57.9882,59.9323375,10.7183187,0.0
269.925734,-1.01,0.0462,-0.0406,-0.1157,-0.0757,0.0491,0.0014,0.0095,0.0089,1001.709,46.98,3.12,29.22,48.0,280.483,-176.9122,-87.3861,57.9882,59.9323375,10.7183187,0.0
269.977322,-1.0088,0.0528,-0.0418,-0.1037,-0.0129,0.0346,-0.0011,-0.015,0.0107,1001.709,48.3,4.38,29.1,48.0,280.9592,-176.9018,-87.4013,57.9882,59.9323375,10.7183187,0.0
270.040095,-1.0105,0.0511,-0.0418,-0.1203,-0.0331,0.026,-0.0084,-0.0027,0.0076,1001.7021,48.24,4.44,28.8,48.0,281.1436,-176.8816,-87.4512,57.9882,59.9323375,10.7183187,0.0
270.108465,-1.0088,0.0535,-0.0423,-0.1033,-0.0104,0.0155,-0.0072,-0.0205,0.004,1001.7021,46.38,2.28,30.78,48.0,279.2512,-176.8741,-87.4852,57.9882,59.9323375,10.7183187,0.0
270.158886,-1.0119,0.0523,-0.0381,-0.1342,-0.0244,0.0467,-0.0035,-0.0101,0.0064,1001.7095,47.52,3.24,30.3,47.0,279.1916,-176.8623,-87.5408,59.4765,59.9323375,10.7183187,0.0
270.219965,-1.0071,0.0528,-0.0386,-0.0858,-0.0201,0.0295,-0.0005,0.004,0.0027,1001.7112,47.58,3.66,27.96,47.0,279.2048,-176.8593,-87.613,59.4765,59.9323375,10.7183187,0.0
270.28628,-1.0058,0.0493,-0.0472,-0.0741,-0.0559,-0.05,0.0502,0.0082,0.0235,1001.7112,49.44,5.34,28.8,47.0,279.176,-176.8462,-87.588,59.4765,59.9323375,10.7183187,0.0
270.338359,-1.0185,0.0547,-0.0298,-0.1987,-0.0031,0.1216,-0.0218,0.0144,-0.0046,1001.7068,47.82,3.96,28.5,47.0,279.5177,-176.8468,-87.5784,59.4765,59.9323375,10.7183187,0.0
270.4067,-1.0039,0.0552,-0.0428,-0.055,0.0046,-0.0021,-0.0029,-0.015,0.0003,1001.7068,48.42,3.96,29.82,47.0,280.153,-176.8639,-87.5601,59.4765,59.9323375,10.7183187,0.0
270.459321,-1.009,0.0511,-0.0393,-0.1052,-0.0347,0.0309,-0.0029,0.0345,0.0021,1001.7126,48.54,4.5,28.26,47.0,280.7757,-176.872,-87.563,57.9599,59.9323375,10.7183187,0.0
270.522486,-1.0078,0.0559,-0.0374,-0.0929,0.0116,0.0406,-0.0121,-0.0327,0.004,1001.7144,48.24,4.86,28.92,47.0,281.8215,-176.8631,-87.6186,57.9599,59.9323375,10.7183187,0.0
270.580906,-1.0129,0.0496,-0.0384,-0.1432,-0.0526,0.0298,0.0075,0.004,0.0082,1001.7144,47.88,3.48,30.6,47.0,281.324,-176.8513,-87.6255,57.9599,59.9323375,10.7183187,0.0
270.638344,-1.0058,0.0501,-0.0369,-0.0735,-0.0494,0.0349,-0.0011,-0.007,0.0052,1001.6985,47.52,3.42,28.02,47.0,281.1939,-176.8424,-87.6796,57.9599,59.9323375,10.7183187,0.0
270.697369,-1.0127,0.0545,-0.0366,-0.1408,-0.0085,0.0413,-0.0035,0.0137,0.0046,1001.6985,48.9,4.68,27.78,47.0,281.7605,-176.8294,-87.6563,57.9599,59.9323375,10.7183187,0.0
270.761463,-1.008,0.0476,-0.0423,-0.0952,-0.0757,-0.0185,0.002,-0.015,0.0021,1001.6943,49.26,5.64,27.78,47.0,282.8509,-176.8286,-87.6842,56.8651,59.9323375,10.7183187,0.0
270.821304,-1.0166,0.0523,-0.0308,-0.179,-0.0303,0.0942,-0.0078,-0.0064,0.0021,1001.6946,48.36,4.92,27.24,47.0,282.8862,-176.8279,-87.683,56.8651,59.9323375,10.7183187,0.0
270.877947,-1.0102,0.055,-0.0349,-0.1164,-0.0006,0.0496,0.0026,0.029,0.004,1001.6946,47.1,3.72,29.04,47.0,282.677,-176.8477,-87.7059,56.8651,59.9323375,10.7183187,0.0
270.939403,-0.9988,0.0479,-0.0545,-0.0044,-0.0733,-0.1321,0.0252,-0.0052,0.0162,1001.6919,49.14,5.04,28.2,48.0,282.5127,-176.8286,-87.6484,56.8651,59.9323375,10.7183187,0.0
271.002687,-1.0171,0.044,-0.0384,-0.1842,-0.1098,0.0339,-0.0157,0.029,-0.0076,1001.6919,48.24,4.32,29.4,48.0,282.3413,-176.8393,-87.6014,56.8651,59.9323375,10.7183187,0.0
271.057921,-1.0024,0.0481,-0.0413,-0.0403,-0.0639,0.0061,-0.0029,-0.0089,-0.0003,1001.6689,47.94,4.32,29.76,48.0,282.2436,-176.8696,-87.5961,56.7345,59.9323375,10.7183187,0.0
271.118823,-1.0132,0.0476,-0.0462,-0.1464,-0.0663,-0.0217,-0.0017,0.0339,0.0021,1001.6736,48.78,4.56,28.2,48.0,281.1621,-176.8836,-87.4782,56.7345,59.9323375,10.7183187,0.0
271.190102,-1.0039,0.054,-0.0357,-0.0549,-0.0037,0.0694,-0.0115,-0.0064,0.0064,1001.6736,47.1,3.66,29.64,48.0,281.4074,-176.8855,-87.5481,56.7345,59.9323375,10.7183187,0.0
271.237055,-1.0134,0.0467,-0.0342,-0.1489,-0.0766,0.0971,0.0087,0.0302,0.0101,1001.6562,47.52,3.96,29.28,48.0,280.92,-176.8794,-87.47,56.7345,59.9323375,10.7183187,0.0
271.300702,-1.0078,0.0489,-0.0418,-0.0938,-0.056,0.0202,0.0069,-0.0027,0.0113,1001.6562,47.64,3.84,29.52,48.0,280.7963,-176.8738,-87.4853,56.7345,59.9323375,10.7183187,0.0
271.357823,-1.0117,0.0511,-0.0413,-0.1325,-0.0383,0.03,0.0081,0.0125,0.0125,1001.6775,47.94,4.5,28.32,48.0,281.3277,-176.8512,-87.4559,56.2751,59.9323375,10.7183187,0.0
271.419915,-1.0075,0.0508,-0.0454,-0.0918,-0.0435,-0.0138,0.0038,-0.0113,0.0076,1001.6741,48.0,4.5,28.68,48.0,281.359,-176.8349,-87.4742,56.2751,59.9323375,10.7183187,0.0
271.477274,-1.0154,0.052,-0.0296,-0.1688,-0.0356,0.1451,0.0057,-0.0034,0.0137,1001.6741,48.36,4.2,28.62,48.0,281.6085,-176.8107,-87.4551,56.2751,59.9323375,10.7183187,0.0
271.53791,-1.0063,0.0523,-0.0396,-0.0799,-0.0352,0.0372,0.0234,0.0205,0.0144,1001.6675,48.42,3.72,28.56,49.0,281.6295,-176.7993,-87.512,56.2751,59.9323375,10.7183187,0.0
271.597022,-1.008,0.0589,-0.0452,-0.0975,0.0224,-0.0077,0.0105,-0.007,0.0162,1001.6675,48.06,4.32,28.98,48.0,281.4707,-176.7578,-87.4521,56.2751,59.9323375,10.7183187,0.0
271.65834,-1.011,0.042,-0.0374,-0.1265,-0.1432,0.0748,-0.0127,0.0412,-0.0076,1001.6655,48.96,4.8,28.92,48.0,281.7087,-176.7558,-87.4179,56.6605,59.9323375,10.7183187,0.0
271.718122,-1.0063,0.0574,-0.0462,-0.0808,0.0131,-0.011,-0.0047,-0.0205,-0.004,1001.6504,48.06,3.78,28.44,48.0,281.9085,-176.7878,-87.4153,56.6605,59.9323375,10.7183187,0.0
271.77851,-1.0105,0.0518,-0.0403,-0.1215,-0.0397,0.0495,-0.0115,0.0095,-0.0027,1001.6504,47.1,2.34,32.64,47.0,279.7561,-176.8009,-87.3981,56.6605,59.9323375,10.7183187,0.0
271.837662,-1.0088,0.0581,-0.0418,-0.1046,0.0229,0.0323,-0.0188,-0.0076,-0.0021,1001.6321,48.42,4.38,29.64,47.0,279.927,-176.803,-87.4145,56.6605,59.9323375,10.7183187,0.0
271.898869,-1.0097,0.0498,-0.0452,-0.114,-0.0568,-0.0016,-0.0023,0.0089,0.0015,1001.6321,48.36,4.74,28.08,47.0,281.2959,-176.8131,-87.4167,56.6605,59.9323375,10.7183187,0.0
271.958574,-1.0112,0.0503,-0.0425,-0.1284,-0.049,0.0276,0.0014,0.0021,0.0003,1001.6428,48.0,4.68,27.96,47.0,281.7551,-176.8305,-87.3997,57.5355,59.9323375,10.7183187,0.0
272.018322,-1.0105,0.0537,-0.0423,-0.1208,-0.0121,0.0257,-0.0096,0.0095,-0.0015,1001.6396,48.36,4.38,28.56,47.0,281.8223,-176.8504,-87.4254,57.5355,59.9323375,10.7183187,0.0
272.078969,-1.0078,0.0491,-0.0454,-0.0946,-0.0547,0.0006,0.0032,0.0113,0.0015,1001.6396,48.3,3.96,29.58,47.0,281.88,-176.8674,-87.39,57.5355,59.9323375,10.7183187,0.0
272.138282,-1.0119,0.0481,-0.034,-0.1349,-0.0614,0.108,0.0118,-0.029,0.004,1001.6501,46.62,3.0,29.46,47.0,281.3539,-176.884,-87.4197,57.5355,59.9323375,10.7183187,0.0
272.197558,-1.0139,0.0537,-0.0357,-0.1538,-0.0039,0.0896,0.0472,0.0351,0.0199,1001.6501,48.36,4.86,28.86,47.0,281.1735,-176.8981,-87.4293,57.5355,59.9323375,10.7183187,0.0
272.257734,-1.0102,0.0665,-0.0447,-0.1187,0.1134,0.0097,-0.0096,-0.0217,0.0064,1001.644,48.36,4.44,28.92,47.0,281.4991,-176.8559,-87.3783,58.2245,59.9323375,10.7183187,0.0
272.318752,-1.0063,0.0445,-0.0403,-0.0807,-0.0996,0.0621,0.0081,0.0363,-0.0034,1001.6382,47.52,3.78,29.64,47.0,281.0668,-176.8707,-87.3239,58.2245,59.9323375,10.7183187,0.0
272.378368,-1.008,0.055,-0.0496,-0.0974,0.0078,-0.0248,0.0044,-0.0101,-0.0034,1001.6382,46.56,3.18,29.52,47.0,280.7536,-176.8969,-87.3003,58.2245,59.9323375,10.7183187,0.0
272.43633,-1.0088,0.0528,-0.0435,-0.1046,-0.0105,0.0397,-0.0029,0.0156,-0.0003,1001.6414,48.24,3.9,29.58,47.0,280.6581,-176.9158,-87.273,58.2245,59.9323375,10.7183187,0.0
272.503034,-1.009,0.0493,-0.0408,-0.1071,-0.0452,0.0664,-0.0133,0.0101,0.0021,1001.6414,48.3,4.74,28.14,47.0,280.8148,-176.9086,-87.2711,58.2245,59.9323375,10.7183187,0.0
272.558786,-1.0078,0.0498,-0.0476,-0.0952,-0.0398,0.0021,-0.0047,0.0052,0.0021,1001.6284,47.88,3.66,29.22,48.0,281.9024,-176.9123,-87.2551,58.2011,59.9323375,10.7183187,0.0
272.617455,-1.0093,0.0481,-0.041,-0.1093,-0.0541,0.0636,-0.0078,0.0064,0.0046,1001.6211,47.76,3.66,30.54,47.0,281.4961,-176.9265,-87.2733,58.2011,59.9323375,10.7183187,0.0
272.675853,-1.0085,0.0491,-0.0459,-0.102,-0.0418,0.0163,-0.009,0.004,-0.0009,1001.6211,46.98,2.58,30.0,47.0,280.7188,-176.9424,-87.2699,58.2011,59.9323375,10.7183187,0.0
272.737645,-1.01,0.0498,-0.0467,-0.116,-0.0308,0.0059,0.0075,0.004,0.0058,1001.6223,46.86,3.12,30.24,47.0,279.756,-176.965,-87.289,58.2011,59.9323375,10.7183187,0.0
272.80379,-1.0014,0.0472,-0.0479,-0.0318,-0.0553,-0.0129,0.0105,-0.0027,0.0009,1001.6223,47.82,3.78,28.92,47.0,279.7391,-176.976,-87.3287,58.2011,59.9323375,10.7183187,0.0
272.858684,-1.0068,0.0486,-0.0481,-0.0842,-0.0418,-0.0211,0.0276,-0.0009,0.0137,1001.6165,48.06,4.14,30.12,47.0,279.7272,-176.9709,-87.3629,58.1695,59.9323375,10.7183187,0.0
272.925087,-1.0093,0.0545,-0.0454,-0.1086,0.0121,0.0092,-0.0389,0.0333,-0.0021,1001.6094,48.42,5.16,27.9,47.0,279.6771,-176.9498,-87.3399,58.1695,59.9323375,10.7183187,0.0
272.977923,-1.0095,0.042,-0.0493,-0.1112,-0.105,-0.0186,0.0142,-0.0052,0.0046,1001.6094,47.94,4.32,29.58,47.0,280.1344,-176.9792,-87.2783,58.1695,59.9323375,10.7183187,0.0
273.036843,-1.0083,0.0567,-0.0472,-0.099,0.0404,-0.0003,-0.0108,-0.0064,0.0021,1001.6316,48.12,4.92,28.8,47.0,280.8209,-176.9894,-87.2972,58.1695,59.9323375,10.7183187,0.0
273.1049,-1.0073,0.0567,-0.0432,-0.0894,0.0373,0.0336,-0.0047,-0.0046,0.0131,1001.6316,47.64,3.72,29.46,47.0,280.3444,-176.9713,-87.323,58.1695,59.9323375,10.7183187,0.0
273.156773,-1.011,0.0445,-0.0391,-0.1252,-0.0875,0.0663,-0.0017,-0.0089,0.0119,1001.6519,48.42,4.44,28.98,47.0,280.7496,-176.9415,-87.3696,56.8056,59.9323375,10.7183187,0.0
273.217861,-1.0078,0.0513,-0.0445,-0.0942,-0.0228,0.0137,0.0008,-0.0021,0.0101,1001.6626,48.72,4.68,28.74,47.0,281.1865,-176.9275,-87.3696,56.8056,59.9323375,10.7183187,0.0
273.284599,-1.0095,0.0555,-0.0403,-0.1106,0.0164,0.0459,0.0014,0.0089,0.0095,1001.6626,47.4,3.9,29.52,47.0,282.3039,-176.9187,-87.4192,56.8056,59.9323375,10.7183187,0.0
273.335837,-1.0093,0.0535,-0.0445,-0.1086,-0.0054,0.0106,-0.0047,-0.0027,0.0058,1001.6687,47.7,5.04,28.62,47.0,281.5627,-176.9035,-87.3873,56.8056,59.9323375,10.7183187,0.0
273.398044,-1.0122,0.0491,-0.0396,-0.1373,-0.0509,0.0555,0.0044,0.0058,0.0082,1001.6687,47.4,4.26,29.04,47.0,281.5355,-176.8897,-87.4048,56.8056,59.9323375,10.7183187,0.0
273.459945,-1.0112,0.0591,-0.0459,-0.1274,0.0472,-0.0139,0.035,0.0186,0.0162,1001.6826,48.48,5.4,28.32,48.0,281.56,-176.889,-87.4469,56.684,59.9323375,10.7183187,0.0
273.521935,-1.009,0.0555,-0.0437,-0.1064,0.0034,0.0096,0.0099,-0.0217,0.0101,1001.675,48.36,4.56,29.22,48.0,281.4699,-176.8431,-87.4353,56.684,59.9323375,10.7183187,0.0
273.575803,-1.0085,0.0611,-0.0442,-0.1018,0.0583,0.0086,0.0099,-0.0217,0.0101,1001.675,48.18,5.16,28.38,48.0,281.4243,-176.8418,-87.413,56.684,59.9323375,10.7183187,0.0
273.637682,-1.0051,0.0525,-0.0506,-0.0679,-0.0182,-0.0538,0.0026,-0.0125,-0.0046,1001.6765,47.4,3.6,29.82,48.0,281.1572,-176.8848,-87.4141,56.684,59.9323375,10.7183187,0.0
273.696692,-1.0117,0.0525,-0.0415,-0.1326,-0.0136,0.0421,-0.0139,0.0082,-0.0064,1001.6765,48.3,4.44,28.8,48.0,281.1678,-176.9115,-87.3713,56.684,59.9323375,10.7183187,0.0
273.758369,-1.0093,0.0515,-0.0396,-0.1085,-0.0225,0.0592,-0.0157,-0.0034,-0.0003,1001.6843,48.24,4.92,27.18,48.0,281.4099,-176.9157,-87.3834,58.7718,59.9323375,10.7183187,0.0
273.818641,-1.0085,0.0511,-0.0464,-0.1014,-0.0266,-0.0051,0.0032,0.0199,0.004,1001.6816,48.0,4.38,29.58,48.0,281.7671,-176.9193,-87.3672,58.7718,59.9323375,10.7183187,0.0
273.886879,-1.0085,0.0484,-0.044,-0.1015,-0.0517,0.0218,0.0002,-0.0064,0.0034,1001.6816,48.06,4.5,28.74,48.0,281.9917,-176.9266,-87.3499,58.7718,59.9323375,10.7183187,0.0
273.935796,-1.0129,0.0523,-0.043,-0.1446,-0.0114,0.0331,-0.0023,0.0131,0.0021,1001.6863,49.02,4.86,29.34,48.0,281.9652,-176.9383,-87.34,58.7718,59.9323375,10.7183187,0.0
273.998681,-1.009,0.0476,-0.0467,-0.1061,-0.056,-0.0048,0.0032,0.0027,0.004,1001.6863,47.94,4.56,28.56,48.0,282.1236,-176.9439,-87.3514,58.7718,59.9323375,10.7183187,0.0
274.056338,-1.0078,0.0472,-0.042,-0.0938,-0.0586,0.0351,0.013,-0.0217,0.0034,1001.6848,47.46,3.78,29.52,48.0,282.0131,-176.9567,-87.3843,57.3662,59.9323375,10.7183187,0.0
274.118796,-1.0132,0.053,-0.044,-0.1464,-0.001,0.0143,0.0338,0.0223,0.015,1001.6772,48.72,5.16,28.68,48.0,281.9083,-176.9575,-87.394,57.3662,59.9323375,10.7183187,0.0
274.179274,-1.0107,0.0584,-0.0376,-0.1225,0.05,0.077,-0.0304,-0.0082,-0.0052,1001.6772,48.72,5.16,28.5,48.0,281.8877,-176.9477,-87.3911,57.3662,59.9323375,10.7183187,0.0
274.237365,-1.0134,0.0425,-0.0442,-0.149,-0.1016,0.0197,0.0057,0.0003,-0.0027,1001.6587,47.34,3.9,29.7,48.0,281.7755,-176.9713,-87.3481,57.3662,59.9323375,10.7183187,0.0
274.297106,-1.0041,0.0533,-0.0472,-0.0575,0.0082,-0.0162,-0.0102,0.0082,-0.0052,1001.6587,47.58,4.44,28.14,48.0,281.5264,-176.9973,-87.3905,57.3662,59.9323375,10.7183187,0.0
274.357162,-1.0097,0.052,-0.0354,-0.1125,-0.0013,0.1012,-0.0041,0.0003,0.0021,1001.6487,47.7,4.02,28.98,48.0,281.5037,-177.0116,-87.3759,57.3922,59.9323375,10.7183187,0.0
274.418604,-1.0078,0.0428,-0.0401,-0.0932,-0.0918,0.0518,0.0002,0.0144,0.004,1001.6687,46.92,3.12,31.98,48.0,280.2318,-177.0146,-87.3989,57.3922,59.9323375,10.7183187,0.0
274.476055,-1.0073,0.0489,-0.0428,-0.0882,-0.0274,0.0265,0.0002,0.0034,0.0027,1001.6687,47.58,3.9,29.22,48.0,280.1465,-177.0411,-87.3929,57.3922,59.9323375,10.7183187,0.0
274.537253,-1.0107,0.0479,-0.0403,-0.1216,-0.034,0.0512,-0.0035,0.0137,0.0046,1001.668,48.18,4.56,29.4,48.0,280.4139,-177.0586,-87.3886,57.3922,59.9323375,10.7183187,0.0
274.596481,-1.0119,0.0486,-0.0467,-0.1337,-0.0267,-0.0076,-0.0072,0.0046,0.004,1001.668,48.84,5.46,28.32,47.0,282.046,-177.0592,-87.3683,57.3922,59.9323375,10.7183187,0.0
274.657446,-1.0127,0.0467,-0.0369,-0.141,-0.0472,0.0892,0.0069,-0.0107,0.0082,1001.6433,47.82,3.96,29.4,47.0,282.1364,-177.0512,-87.3622,55.8306,59.9323375,10.7183187,0.0
