time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
144.556658,-0.0005,-0.0066,1.0027,0.0049,0.0053,0.0725,-0.0002,0.0,-0.0006,1002.2913,1.08,14.16,-38.52,223.0,354.6062,0.5066,0.0551,68.6864,59.94398395,10.7127497,0.0
144.580363,0.0034,-0.0098,1.0071,-0.0142,0.0221,0.0198,0.001,0.0,-0.0,1002.2913,1.56,14.16,-39.42,223.0,354.6084,0.5067,0.0551,68.6864,59.94398395,10.7127497,0.0
144.735372,-0.0005,-0.0088,1.0058,-0.0023,0.0244,0.0438,-0.0015,0.0,-0.0,1002.3037,-0.12,12.54,-35.52,223.0,354.6109,0.5064,0.0553,64.6469,59.94398395,10.7127497,0.0
144.756807,0.0015,-0.0083,1.0051,-0.0143,0.0008,0.051,0.001,-0.0006,-0.0,1002.3037,-0.48,12.42,-36.24,223.0,354.6109,0.5083,0.0557,64.6469,59.94398395,10.7127497,0.0
144.816529,-0.0007,-0.0071,1.0034,0.0119,0.0058,0.0629,0.0004,0.0006,-0.0012,1002.3037,1.92,14.76,-39.42,223.0,354.6107,0.5095,0.0561,64.6469,59.94398395,10.7127497,0.0
144.855703,0.0029,-0.0078,1.0049,0.0119,0.0058,0.0629,0.0004,0.0006,-0.0012,1002.2939,0.48,13.08,-38.28,223.0,354.6107,0.5095,0.0561,64.6469,59.94398395,10.7127497,0.0
144.877542,0.001,-0.0098,1.0078,0.0191,0.0108,0.0414,0.001,0.0006,-0.0,1002.2939,1.2,13.2,-38.58,223.0,354.6104,0.511,0.056,64.6469,59.94398395,10.7127497,0.0
145.195168,0.0024,-0.0078,1.0066,-0.0045,-0.0086,0.0414,-0.0002,0.0,0.0006,1002.2722,1.08,13.14,-38.88,220.0,354.6102,0.5091,0.054,62.1593,59.94398395,10.7127497,0.0
145.315981,0.0002,-0.0078,1.0068,0.0101,-0.0014,0.0486,0.0016,0.0006,-0.0006,1002.2673,1.32,13.74,-37.92,226.0,354.6089,0.5093,0.0527,60.8906,59.94398395,10.7127497,0.0
145.355052,0.0005,-0.009,1.0044,-0.0066,0.0105,0.0605,0.001,0.0012,-0.0,1002.2703,0.54,13.08,-37.8,226.0,354.6093,0.5087,0.0526,60.8906,59.94398395,10.7127497,0.0
145.435735,-0.0015,-0.0073,1.0054,0.0078,-0.0036,0.0534,-0.0008,-0.0006,0.0012,1002.2808,1.5,13.98,-38.94,226.0,354.6093,0.5105,0.0523,60.8906,59.94398395,10.7127497,0.0
145.47407,-0.0002,-0.01,1.0039,-0.0232,0.0156,0.0462,-0.0015,-0.0006,-0.0,1002.2808,0.72,12.78,-36.6,228.0,354.6077,0.5106,0.0514,60.8906,59.94398395,10.7127497,0.0
145.516823,0.0027,-0.0095,1.008,-0.0232,0.0156,0.0462,-0.0015,-0.0006,-0.0,1002.2808,0.96,13.26,-38.16,228.0,354.6077,0.5106,0.0514,60.8906,59.94398395,10.7127497,0.0
145.655145,0.0027,-0.0103,1.0044,0.0099,0.0207,0.0629,-0.0008,0.0006,-0.0,1002.2942,1.02,13.62,-38.34,228.0,354.6089,0.5126,0.0541,60.0611,59.94398395,10.7127497,0.0
145.700661,0.0029,-0.0088,1.0058,0.0003,-0.0029,0.0438,-0.0002,-0.0006,0.0006,1002.2942,1.5,14.28,-38.82,228.0,354.6082,0.5144,0.0545,60.0611,59.94398395,10.7127497,0.0
145.715564,0.0032,-0.0088,1.0078,0.0003,-0.0029,0.0438,-0.0002,-0.0006,0.0006,1002.2942,1.5,14.28,-38.82,228.0,354.6082,0.5144,0.0545,60.0611,59.94398395,10.7127497,0.0
145.815786,0.0034,-0.0078,1.0058,-0.0022,-0.0,0.0534,-0.0008,0.0,0.0006,1002.3108,1.26,13.74,-38.7,245.0,354.6071,0.5176,0.0549,60.0611,59.94398395,10.7127497,0.0
146.034324,0.0032,-0.0107,1.0039,0.0024,-0.0049,0.0582,-0.0002,0.0006,-0.0,1002.2944,0.3,13.08,-36.78,263.0,354.6081,0.5168,0.0559,60.2844,59.94398395,10.7127497,0.0
146.115933,0.0032,-0.0107,1.0071,-0.0095,0.0169,0.0534,0.0004,0.0012,-0.0018,1002.2944,1.02,13.2,-38.4,263.0,354.6074,0.5186,0.0558,60.2844,59.94398395,10.7127497,0.0
146.134241,0.0015,-0.0083,1.0044,0.0216,-0.0165,0.063,0.001,0.0012,0.0006,1002.3064,0.9,13.62,-38.28,323.0,354.6085,0.519,0.0558,60.5605,59.94398395,10.7127497,0.0
146.194725,0.0027,-0.0083,1.0044,-0.0093,0.0097,0.0462,0.0004,-0.0006,0.0012,1002.3064,0.9,12.84,-37.74,323.0,354.6085,0.5183,0.0545,60.5605,59.94398395,10.7127497,0.0
146.234596,0.002,-0.0103,1.0061,-0.0093,0.0097,0.0462,0.0004,-0.0006,0.0012,1002.2815,0.78,13.26,-38.22,323.0,354.6085,0.5183,0.0545,60.5605,59.94398395,10.7127497,0.0
146.283191,0.001,-0.0078,1.0041,0.0098,-0.012,0.0534,-0.0008,-0.0006,-0.0,1002.2815,1.38,13.8,-39.12,368.0,354.6093,0.5174,0.0545,60.5605,59.94398395,10.7127497,0.0
146.295169,0.0012,-0.0105,1.0051,0.0098,-0.012,0.0534,-0.0008,-0.0006,-0.0,1002.2815,1.26,13.38,-38.4,368.0,354.6093,0.5174,0.0545,60.5605,59.94398395,10.7127497,0.0
146.334493,0.0022,-0.011,1.0068,0.0025,-0.0145,0.0438,-0.0015,0.0,0.0006,1002.269,1.32,14.04,-38.22,368.0,354.6069,0.5169,0.0554,60.5605,59.94398395,10.7127497,0.0
146.394695,-0.0005,-0.0086,1.0073,-0.0022,0.0024,0.0438,0.001,-0.0006,-0.0,1002.269,1.2,13.26,-38.22,368.0,354.6072,0.5177,0.0545,60.5605,59.94398395,10.7127497,0.0
146.415796,0.0024,-0.0093,1.0058,-0.0022,0.0024,0.0438,0.001,-0.0006,-0.0,1002.269,1.08,13.02,-37.08,371.0,354.6072,0.5177,0.0545,60.5605,59.94398395,10.7127497,0.0
146.494527,0.0024,-0.0088,1.0051,-0.0022,0.0099,0.0701,0.0004,0.0012,-0.0006,1002.259,1.08,12.72,-36.6,371.0,354.6077,0.5193,0.0549,83.5699,59.94398395,10.7127497,0.0
146.536751,0.0022,-0.0103,1.0063,-0.0022,0.0099,0.0701,0.0004,0.0012,-0.0006,1002.2756,1.2,13.8,-37.38,375.0,354.6077,0.5193,0.0549,83.5699,59.94398395,10.7127497,0.0
146.634662,-0.002,-0.01,1.0054,0.005,0.0147,0.0677,0.0004,0.0,-0.0006,1002.2932,0.12,12.54,-38.16,375.0,354.6057,0.5194,0.0545,83.5699,59.94398395,10.7127497,0.0
146.655128,0.0005,-0.0112,1.0066,0.005,0.0147,0.0677,0.0004,0.0,-0.0006,1002.2932,0.42,12.9,-37.26,375.0,354.6057,0.5194,0.0545,83.5699,59.94398395,10.7127497,0.0
146.67518,0.0039,-0.0083,1.0066,-0.0045,-0.0215,0.0582,0.001,0.0006,-0.0006,1002.2932,1.02,13.2,-37.8,375.0,354.6064,0.5181,0.0544,83.5699,59.94398395,10.7127497,0.0
146.694685,0.0005,-0.0086,1.0078,-0.0045,-0.0215,0.0582,0.001,0.0006,-0.0006,1002.2932,1.02,12.9,-39.3,375.0,354.6064,0.5181,0.0544,83.5699,59.94398395,10.7127497,0.0
146.793996,-0.0002,-0.0066,1.0085,-0.0044,-0.0022,0.0582,0.001,0.0006,0.0006,1002.2866,0.42,12.12,-37.68,375.0,354.6065,0.5185,0.0537,87.8961,59.94398395,10.7127497,0.0
146.915044,0.0012,-0.0064,1.0063,-0.0021,-0.0143,0.039,0.0016,0.0006,0.0011,1002.2832,1.38,13.68,-37.5,375.0,354.6057,0.518,0.0543,87.8961,59.94398395,10.7127497,0.0
146.955334,-0.0007,-0.01,1.0056,-0.0021,-0.0143,0.039,0.0016,0.0006,0.0011,1002.2603,1.08,13.68,-37.98,375.0,354.6057,0.518,0.0543,87.8961,59.94398395,10.7127497,0.0
146.975106,0.0027,-0.0086,1.0049,-0.0165,-0.0098,0.0486,-0.0002,-0.0012,-0.0019,1002.2603,1.2,13.56,-37.32,375.0,354.6066,0.5163,0.0547,87.8961,59.94398395,10.7127497,0.0
146.994454,0.0029,-0.01,1.0066,-0.0165,-0.0098,0.0486,-0.0002,-0.0012,-0.0019,1002.2603,1.08,13.86,-38.64,375.0,354.6066,0.5163,0.0547,87.8961,59.94398395,10.7127497,0.0
147.015588,-0.0007,-0.0071,1.0039,-0.0165,-0.0098,0.0486,-0.0002,-0.0012,-0.0019,1002.2603,0.48,13.08,-37.68,375.0,354.6066,0.5163,0.0547,87.8961,59.94398395,10.7127497,0.0
147.054738,-0.0005,-0.0073,1.0058,-0.0167,0.019,0.0318,-0.0002,-0.0,-0.0001,1002.2668,0.78,12.96,-38.16,375.0,354.6078,0.5166,0.0557,85.6225,59.94398395,10.7127497,0.0
147.135189,0.002,-0.009,1.0051,0.0049,0.0119,0.0486,0.001,-0.0,-0.0001,1002.2683,1.02,13.8,-38.04,375.0,354.6084,0.5174,0.0555,85.6225,59.94398395,10.7127497,0.0
147.255574,0.0017,-0.011,1.0071,0.0002,0.0164,0.0486,-0.0008,-0.0006,-0.0001,1002.2803,1.2,14.4,-38.1,375.0,354.6085,0.5156,0.055,85.6225,59.94398395,10.7127497,0.0
147.274399,0.0017,-0.0081,1.0054,0.0074,-0.0196,0.0629,0.0004,0.0012,0.0005,1002.2803,1.38,13.92,-37.92,375.0,354.608,0.5152,0.0544,85.6225,59.94398395,10.7127497,0.0
147.322891,0.0032,-0.0081,1.0049,0.0147,0.0047,0.051,0.0004,-0.0,0.0005,1002.2458,1.26,13.2,-37.86,375.0,354.6089,0.5171,0.0541,85.6225,59.94398395,10.7127497,0.0
147.334922,-0.0005,-0.0086,1.0054,0.0147,0.0047,0.051,0.0004,-0.0,0.0005,1002.2458,1.26,13.2,-37.86,375.0,354.6089,0.5171,0.0541,84.2634,59.94398395,10.7127497,0.0
147.354625,0.0022,-0.0103,1.0058,0.0147,0.0047,0.051,0.0004,-0.0,0.0005,1002.2458,1.5,13.08,-37.86,375.0,354.6089,0.5171,0.0541,84.2634,59.94398395,10.7127497,0.0
147.575249,0.0034,-0.009,1.0058,-0.0042,0.0066,0.0534,0.0004,-0.0012,-0.0007,1002.2693,1.44,13.44,-37.74,375.0,354.6092,0.5142,0.0528,84.2634,59.94398395,10.7127497,0.0
147.595277,0.0024,-0.009,1.0032,-0.0042,0.0066,0.0534,0.0004,-0.0012,-0.0007,1002.2693,1.14,12.78,-37.56,375.0,354.6092,0.5142,0.0528,84.2634,59.94398395,10.7127497,0.0
147.622653,0.0007,-0.0068,1.0071,0.0148,-0.0006,0.0246,0.0004,0.0012,-0.0013,1002.2585,0.42,12.78,-37.74,375.0,354.6091,0.5139,0.0536,84.2634,59.94398395,10.7127497,0.0
147.634124,0.0012,-0.009,1.008,0.0148,-0.0006,0.0246,0.0004,0.0012,-0.0013,1002.2585,0.42,12.78,-37.74,375.0,354.6091,0.5139,0.0536,81.9845,59.94398395,10.7127497,0.0
147.675114,-0.0015,-0.0093,1.0049,0.0148,-0.0006,0.0246,0.0004,0.0012,-0.0013,1002.2585,0.42,12.78,-38.04,375.0,354.6091,0.5139,0.0536,81.9845,59.94398395,10.7127497,0.0
147.833356,0.0017,-0.01,1.0075,0.0001,0.0139,0.0582,-0.0008,-0.0012,-0.0001,1002.2715,1.32,13.5,-38.1,375.0,354.6094,0.5151,0.0556,81.9845,59.94398395,10.7127497,0.0
147.874294,0.0027,-0.0073,1.0049,-0.0001,0.007,0.0318,0.001,0.0012,-0.0001,1002.2715,1.92,14.46,-39.06,375.0,354.609,0.5164,0.0568,81.9845,59.94398395,10.7127497,0.0
147.919204,-0.0002,-0.0081,1.0073,-0.0027,0.007,0.051,-0.0008,-0.0006,0.0005,1002.2686,0.78,13.08,-37.5,375.0,354.6109,0.5164,0.0579,81.9845,59.94398395,10.7127497,0.0
147.933501,0.001,-0.0107,1.0066,-0.0027,0.007,0.051,-0.0008,-0.0006,0.0005,1002.2686,0.78,13.08,-37.5,375.0,354.6109,0.5164,0.0579,80.0931,59.94398395,10.7127497,0.0
148.05359,0.0029,-0.0107,1.0049,0.0023,0.0044,0.0606,-0.0015,-0.0006,0.0005,1002.2617,1.44,13.98,-38.46,375.0,354.6114,0.5154,0.0564,80.0931,59.94398395,10.7127497,0.0
148.074394,0.0024,-0.0105,1.0049,0.0023,0.0044,0.0606,-0.0015,-0.0006,0.0005,1002.2617,1.38,13.62,-38.04,375.0,354.6114,0.5154,0.0564,80.0931,59.94398395,10.7127497,0.0
148.173445,-0.0007,-0.0095,1.0063,-0.0074,0.0068,0.0342,-0.0008,-0.0,-0.0001,1002.2495,1.8,14.1,-37.68,375.0,354.6115,0.5155,0.0574,80.0931,59.94398395,10.7127497,0.0
148.219536,0.001,-0.0098,1.0039,0.0093,0.0001,0.0582,0.001,-0.0,-0.0001,1002.2563,0.96,13.68,-38.76,375.0,354.6114,0.5183,0.0575,80.0931,59.94398395,10.7127497,0.0
148.274228,0.0015,-0.01,1.0083,0.0093,0.0001,0.0582,0.001,-0.0,-0.0001,1002.2563,0.96,13.8,-37.56,375.0,354.6114,0.5183,0.0575,77.0806,59.94398395,10.7127497,0.0
148.336884,0.0012,-0.0095,1.0036,0.0166,0.0121,0.0582,0.001,-0.0,-0.0007,1002.2585,1.14,13.44,-38.34,375.0,354.6118,0.5183,0.0567,77.0806,59.94398395,10.7127497,0.0
148.413036,0.001,-0.0117,1.0051,0.0072,0.0023,0.0606,0.001,0.0006,-0.0007,1002.2585,0.96,12.96,-37.86,375.0,354.6131,0.5169,0.0558,77.0806,59.94398395,10.7127497,0.0
148.522717,-0.0005,-0.0098,1.0068,-0.0149,0.0003,0.051,-0.0002,-0.0,-0.0007,1002.2742,1.08,13.86,-39.0,375.0,354.6156,0.5194,0.0591,77.0806,59.94398395,10.7127497,0.0
148.594184,0.0,-0.0073,1.0071,-0.0029,0.0048,0.0701,-0.0008,-0.0006,-0.0001,1002.2742,1.08,12.54,-37.02,375.0,354.6174,0.5176,0.059,72.4827,59.94398395,10.7127497,0.0
148.63899,0.0027,-0.0078,1.0051,-0.0174,0.0027,0.0534,0.001,0.0006,-0.0007,1002.3042,1.08,13.26,-38.4,375.0,354.6197,0.5194,0.0597,72.4827,59.94398395,10.7127497,0.0
148.654789,0.0017,-0.0105,1.0063,-0.0174,0.0027,0.0534,0.001,0.0006,-0.0007,1002.3042,1.5,13.62,-39.0,375.0,354.6197,0.5194,0.0597,72.4827,59.94398395,10.7127497,0.0
148.713398,0.0024,-0.009,1.0036,-0.0009,0.0029,0.0677,-0.0002,-0.0,0.0005,1002.3042,1.38,13.38,-37.86,375.0,354.6209,0.5205,0.0611,72.4827,59.94398395,10.7127497,0.0
148.733221,0.0005,-0.0073,1.0054,-0.0009,0.0029,0.0677,-0.0002,-0.0,0.0005,1002.2976,1.26,13.44,-37.62,375.0,354.6209,0.5205,0.0611,72.4827,59.94398395,10.7127497,0.0
148.773118,0.0015,-0.0081,1.0029,-0.0008,-0.0017,0.0486,0.0004,-0.0012,-0.0001,1002.2976,0.42,12.66,-37.26,375.0,354.6208,0.5216,0.0605,72.4827,59.94398395,10.7127497,0.0
148.833039,0.0051,-0.0093,1.0049,0.0044,-0.0021,0.063,-0.0002,0.0006,0.0005,1002.3159,1.08,12.9,-38.22,375.0,354.6214,0.5194,0.0582,71.9898,59.94398395,10.7127497,0.0
148.873672,0.0024,-0.0068,1.0044,0.0044,-0.0021,0.063,-0.0002,0.0006,0.0005,1002.3159,0.78,12.84,-37.8,375.0,354.6214,0.5194,0.0582,71.9898,59.94398395,10.7127497,0.0
148.893448,0.0032,-0.0088,1.0073,0.014,0.0221,0.0366,0.0004,0.0012,-0.0007,1002.3159,1.02,13.14,-37.92,375.0,354.6209,0.5207,0.058,71.9898,59.94398395,10.7127497,0.0
148.934123,0.0027,-0.0103,1.0063,0.014,0.0221,0.0366,0.0004,0.0012,-0.0007,1002.3027,0.84,13.02,-37.86,375.0,354.6209,0.5207,0.058,71.9898,59.94398395,10.7127497,0.0
149.073252,0.0024,-0.0107,1.0058,-0.0054,0.0027,0.0701,-0.0002,-0.0006,0.0005,1002.2861,1.32,13.14,-38.46,375.0,354.6233,0.5193,0.0596,71.9898,59.94398395,10.7127497,0.0
149.133207,0.0005,-0.0081,1.0022,0.0113,0.0145,0.0438,0.0004,-0.0,-0.0013,1002.2817,0.6,12.96,-38.28,375.0,354.6225,0.5181,0.0596,84.5857,59.94398395,10.7127497,0.0
149.153755,0.002,-0.011,1.0132,0.0113,0.0145,0.0438,0.0004,-0.0,-0.0013,1002.2817,1.02,13.5,-38.52,375.0,354.6225,0.5181,0.0596,84.5857,59.94398395,10.7127497,0.0
149.174164,0.0,-0.0103,1.0093,0.0113,0.0145,0.0438,0.0004,-0.0,-0.0013,1002.2817,0.96,13.56,-38.88,375.0,354.6225,0.5181,0.0596,84.5857,59.94398395,10.7127497,0.0
149.23301,0.0024,-0.0078,1.0017,-0.0105,-0.0118,0.0845,-0.0002,0.0024,-0.0001,1002.2854,1.14,13.08,-37.86,375.0,354.6256,0.5188,0.0616,84.5857,59.94398395,10.7127497,0.0
149.29394,0.0024,-0.0076,1.0058,0.0136,0.0124,0.0103,-0.0002,0.0012,-0.0007,1002.2854,0.9,12.72,-38.82,375.0,354.6255,0.5202,0.0606,84.5857,59.94398395,10.7127497,0.0
149.393465,0.0,-0.0098,1.0029,-0.0223,0.0075,0.0486,0.0004,-0.0012,-0.0013,1002.2744,0.72,12.78,-37.5,376.0,354.6273,0.5194,0.0605,84.5857,59.94398395,10.7127497,0.0
149.553681,0.0017,-0.0056,1.0073,0.0062,0.0005,0.063,-0.0021,-0.0012,-0.0007,1002.3015,1.32,14.46,-38.04,376.0,354.6266,0.5205,0.0615,84.4406,59.94398395,10.7127497,0.0
149.593894,-0.0005,-0.0076,1.0046,0.0062,0.0005,0.063,-0.0021,-0.0012,-0.0007,1002.3015,1.08,13.2,-38.22,376.0,354.6266,0.5205,0.0615,84.4406,59.94398395,10.7127497,0.0
149.67335,0.0002,-0.0076,1.0056,-0.0129,0.0103,0.0462,0.0004,0.0006,0.0005,1002.291,1.38,12.84,-37.68,376.0,354.6278,0.522,0.0615,84.4406,59.94398395,10.7127497,0.0
149.753481,0.0017,-0.0076,1.0071,-0.0127,0.0031,0.051,-0.0008,-0.0006,0.0011,1002.2703,0.84,13.8,-37.2,376.0,354.6273,0.5217,0.0603,87.0105,59.94398395,10.7127497,0.0
149.913732,-0.0005,-0.0081,1.0051,-0.0029,0.01,0.0414,-0.0002,-0.0,0.0005,1002.2654,0.72,13.02,-37.44,375.0,354.6273,0.5199,0.0591,87.0105,59.94398395,10.7127497,0.0
149.994796,0.0027,-0.009,1.0063,-0.0198,0.0057,0.0582,-0.0002,-0.0,-0.0001,1002.2822,0.42,13.62,-38.04,375.0,354.6269,0.5227,0.0596,87.0105,59.94398395,10.7127497,0.0
150.133637,0.0005,-0.0107,1.0061,0.0158,0.0035,0.0654,-0.0008,-0.0006,0.0005,1002.2812,0.48,13.14,-38.46,375.0,354.6294,0.5238,0.0616,81.5454,59.94398395,10.7127497,0.0
150.173051,0.002,-0.0086,1.0075,-0.0059,-0.0156,0.0534,0.001,-0.0,-0.0001,1002.2812,1.32,13.5,-38.28,375.0,354.6286,0.5242,0.0627,81.5454,59.94398395,10.7127497,0.0
150.200042,-0.0002,-0.0078,1.0049,0.0087,0.0057,0.0678,-0.0021,-0.0024,-0.0007,1002.2812,1.26,13.32,-37.5,375.0,354.6306,0.5226,0.0608,81.5454,59.94398395,10.7127497,0.0
150.214151,0.0024,-0.0103,1.0061,0.0087,0.0057,0.0678,-0.0021,-0.0024,-0.0007,1002.2812,1.26,13.32,-37.5,375.0,354.6306,0.5226,0.0608,81.5454,59.94398395,10.7127497,0.0
150.233781,0.0002,-0.0073,1.0036,0.0087,0.0057,0.0678,-0.0021,-0.0024,-0.0007,1002.2808,1.62,13.62,-38.22,375.0,354.6306,0.5226,0.0608,81.5454,59.94398395,10.7127497,0.0
150.292969,0.0017,-0.0105,1.0075,0.0157,-0.0037,0.0725,0.001,0.0006,-0.0013,1002.2808,0.72,12.78,-38.22,375.0,354.6308,0.5238,0.0619,81.5454,59.94398395,10.7127497,0.0
150.319441,-0.0002,-0.0064,1.0049,0.0063,-0.0133,0.0678,0.001,0.0006,-0.0013,1002.2708,1.26,13.14,-38.1,375.0,354.6317,0.5238,0.0614,81.5454,59.94398395,10.7127497,0.0
150.433334,-0.0012,-0.0095,1.0049,-0.0105,0.0011,0.0486,0.0004,-0.0006,-0.0001,1002.2852,0.96,13.92,-38.88,375.0,354.6302,0.5239,0.0611,81.7692,59.94398395,10.7127497,0.0
150.47486,0.002,-0.0103,1.0066,-0.0227,-0.0034,0.0414,0.0004,-0.0,-0.0007,1002.2852,-0.84,11.16,-36.06,375.0,354.6305,0.5259,0.0626,81.7692,59.94398395,10.7127497,0.0
150.494213,0.001,-0.0098,1.0044,-0.0227,-0.0034,0.0414,0.0004,-0.0,-0.0007,1002.2852,-0.84,11.16,-36.06,375.0,354.6305,0.5259,0.0626,81.7692,59.94398395,10.7127497,0.0
150.514006,-0.0005,-0.0059,1.0068,-0.0012,-0.0056,0.0366,-0.0002,-0.0006,-0.0007,1002.2852,-0.06,11.4,-37.14,375.0,354.6317,0.5271,0.063,81.7692,59.94398395,10.7127497,0.0
150.619342,0.0022,-0.0088,1.0068,0.0012,0.0041,0.0438,-0.0002,-0.0,-0.0001,1002.293,0.24,13.08,-38.7,376.0,354.6118,0.5275,0.0629,81.7692,59.94398395,10.7127497,0.0
150.694086,-0.0002,-0.0107,1.0061,-0.0012,0.0066,0.0606,-0.0002,-0.0,-0.0001,1002.293,1.2,13.92,-38.76,375.0,354.613,0.5281,0.063,80.0265,59.94398395,10.7127497,0.0
150.774225,0.0024,-0.0107,1.0041,0.0083,-0.0053,0.0558,-0.0021,0.0006,0.0005,1002.2922,-0.12,12.18,-36.42,375.0,354.6129,0.5285,0.0635,80.0265,59.94398395,10.7127497,0.0
150.794279,-0.0005,-0.0064,1.0056,0.0083,-0.0053,0.0558,-0.0021,0.0006,0.0005,1002.2922,-0.12,12.18,-36.42,375.0,354.6129,0.5285,0.0635,80.0265,59.94398395,10.7127497,0.0
150.858002,0.001,-0.0107,1.0044,0.0012,0.0092,0.0558,0.0004,-0.0,-0.0001,1002.2922,1.2,13.26,-37.44,375.0,354.6151,0.5292,0.0626,80.0265,59.94398395,10.7127497,0.0
150.919886,0.0022,-0.01,1.0083,-0.0036,-0.0101,0.0558,-0.0002,-0.0012,-0.0013,1002.2937,1.5,14.04,-38.7,375.0,354.616,0.5285,0.0628,80.0265,59.94398395,10.7127497,0.0
150.973451,0.0022,-0.0086,1.0027,-0.0036,-0.0101,0.0558,-0.0002,-0.0012,-0.0013,1002.2937,0.42,13.32,-37.92,375.0,354.616,0.5285,0.0628,78.0786,59.94398395,10.7127497,0.0
150.993157,0.0024,-0.0103,1.0071,0.0107,0.0067,0.0199,-0.0027,-0.0018,-0.0001,1002.2937,0.72,12.96,-37.74,375.0,354.6166,0.5285,0.0631,78.0786,59.94398395,10.7127497,0.0
151.054142,-0.001,-0.0071,1.0056,-0.0185,0.0073,0.0486,-0.0002,0.0006,-0.0001,1002.2847,0.96,13.14,-37.98,375.0,354.6161,0.5324,0.0664,78.0786,59.94398395,10.7127497,0.0
151.133511,0.0024,-0.0066,1.0068,0.0076,0.0025,0.0558,0.0004,0.0006,-0.0007,1002.2808,0.9,13.38,-37.86,375.0,354.6181,0.532,0.0676,78.0786,59.94398395,10.7127497,0.0
151.173363,0.0029,-0.0073,1.0061,0.0102,0.0022,0.0438,-0.0002,-0.0,0.0005,1002.2808,1.44,12.9,-38.28,375.0,354.6183,0.5304,0.0663,78.0786,59.94398395,10.7127497,0.0
151.193655,0.0017,-0.0068,1.0058,0.0102,0.0022,0.0438,-0.0002,-0.0,0.0005,1002.2808,1.14,13.86,-38.4,375.0,354.6183,0.5304,0.0663,78.0786,59.94398395,10.7127497,0.0
151.220071,-0.001,-0.0076,1.0039,0.0051,0.0238,0.051,-0.0008,-0.0006,-0.0007,1002.2881,1.26,13.92,-38.7,375.0,354.6182,0.5306,0.0681,78.0786,59.94398395,10.7127497,0.0
151.233451,0.002,-0.0098,1.0046,0.0051,0.0238,0.051,-0.0008,-0.0006,-0.0007,1002.2881,1.26,13.92,-38.7,375.0,354.6182,0.5306,0.0681,81.9734,59.94398395,10.7127497,0.0
151.273418,0.0024,-0.0071,1.0061,0.0051,0.0238,0.051,-0.0008,-0.0006,-0.0007,1002.2881,0.84,13.68,-37.98,375.0,354.6182,0.5306,0.0681,81.9734,59.94398395,10.7127497,0.0
151.31389,0.001,-0.0103,1.0054,0.0123,0.0211,0.0534,-0.0008,-0.0006,-0.0007,1002.2881,0.3,12.66,-37.92,375.0,354.6198,0.5292,0.0681,81.9734,59.94398395,10.7127497,0.0
151.39575,0.0015,-0.0078,1.0063,-0.0141,0.0116,0.0438,-0.0008,-0.0006,-0.0001,1002.2742,1.38,13.62,-38.4,375.0,354.6208,0.5293,0.0686,81.9734,59.94398395,10.7127497,0.0
151.41268,0.0044,-0.0081,1.0066,0.0027,0.0138,0.0558,-0.0008,-0.0,-0.0001,1002.2742,1.08,13.44,-38.28,375.0,354.6192,0.5283,0.068,81.9734,59.94398395,10.7127497,0.0
151.432721,0.0024,-0.0093,1.0041,0.0027,0.0138,0.0558,-0.0008,-0.0,-0.0001,1002.2769,0.9,13.62,-38.82,375.0,354.6192,0.5283,0.068,81.9734,59.94398395,10.7127497,0.0
151.453518,0.0029,-0.0105,1.0027,0.0027,0.0138,0.0558,-0.0008,-0.0,-0.0001,1002.2769,0.72,13.2,-38.22,375.0,354.6192,0.5283,0.068,81.9734,59.94398395,10.7127497,0.0
151.472836,0.002,-0.0073,1.0039,0.0171,-0.0124,0.0199,-0.0002,-0.0012,-0.0001,1002.2769,-0.54,11.28,-36.48,375.0,354.6205,0.5292,0.0681,81.9734,59.94398395,10.7127497,0.0
151.51877,0.001,-0.0066,1.0049,0.0144,-0.0003,0.0726,-0.0002,-0.0,-0.0001,1002.2629,1.14,13.98,-38.34,375.0,354.6204,0.5296,0.0699,81.9734,59.94398395,10.7127497,0.0
151.593562,0.0029,-0.0103,1.0032,-0.0097,0.0044,0.0462,-0.0002,0.0012,-0.0007,1002.2629,0.54,12.96,-38.58,375.0,354.6196,0.5291,0.0705,78.6701,59.94398395,10.7127497,0.0
151.613785,0.0037,-0.0086,1.0071,-0.0097,0.0044,0.0462,-0.0002,0.0012,-0.0007,1002.2629,0.36,13.08,-38.16,375.0,354.6196,0.5291,0.0705,78.6701,59.94398395,10.7127497,0.0
151.822277,0.0032,-0.0093,1.0058,0.0039,-0.005,0.0534,0.0004,0.0006,0.0011,1002.2612,0.72,13.5,-38.88,375.0,354.6216,0.5302,0.075,78.6701,59.94398395,10.7127497,0.0
151.833106,0.0034,-0.0086,1.0056,0.0039,-0.005,0.0534,0.0004,0.0006,0.0011,1002.2612,0.72,13.5,-38.88,375.0,354.6216,0.5302,0.075,76.4169,59.94398395,10.7127497,0.0
151.874168,0.002,-0.0071,1.0056,0.0039,-0.005,0.0534,0.0004,0.0006,0.0011,1002.2612,1.14,13.02,-37.74,376.0,354.6216,0.5302,0.075,76.4169,59.94398395,10.7127497,0.0
