Time,Qom,ComX,ComY,AomX1,AomY1,AomX2,AomY2
309120,1080418,0.5293547269050806,0.4942698057603631,0.662,0.4,0.7073333333333334,0.61
309160,634674,0.4935203731889654,0.47503840029159333,0.7033333333333334,0.5516666666666666,0.7226666666666667,0.6033333333333334
309200,677465,0.5051410163870703,0.4915049781169506,0.8433333333333334,0.405,0.868,0.47
309240,469545,0.5081502092451203,0.48392563368083275,0.84,0.3933333333333333,0.872,0.47
309280,775344,0.5113568145236178,0.49129014562138434,0.6406666666666667,0.36,0.6653333333333333,0.44
309320,528042,0.49369364810627453,0.48868796737128234,0.6813333333333333,0.46,0.6946666666666667,0.535
309360,649145,0.5081123806442834,0.4856874273082285,0.766,0.5316666666666666,0.8153333333333334,0.5833333333333334
309400,433174,0.4948897548483212,0.47414088795726417,0.7746666666666666,0.5333333333333333,0.798,0.5866666666666667
309440,775774,0.5140535439444991,0.49365685109323093,0.758,0.4866666666666667,0.7993333333333333,0.5766666666666667
309480,568878,0.4925165583247492,0.4908685693593354,0.6086666666666667,0.48,0.6266666666666667,0.5116666666666667
309520,607105,0.5067938857364047,0.4971636043188576,0.12533333333333332,0.655,0.14733333333333334,0.725
309560,485851,0.48796181545370904,0.49469115359784516,0.592,0.4,0.6173333333333333,0.4266666666666667
309600,738970,0.4986340600204789,0.4953927358350137,0.13333333333333333,0.31166666666666665,0.15133333333333332,0.4266666666666667
309640,1182035,0.5350905898161505,0.5014680868163804,0.8166666666666667,0.4666666666666667,0.868,0.595
309680,496039,0.4674071501098368,0.4780021295368578,0.08866666666666667,0.6383333333333333,0.114,0.6716666666666666
309720,562599,0.4904177445510332,0.48790987897241206,0.7906666666666666,0.47833333333333333,0.812,0.535
309760,462392,0.46969309013420063,0.486584470896267,0.5846666666666667,0.5716666666666667,0.598,0.6166666666666667
309800,909266,0.5273234865631546,0.5046020379808182,0.6613333333333333,0.4,0.746,0.56
309840,423230,0.4709521363482425,0.4725065409666928,0.608,0.3933333333333333,0.6193333333333333,0.43
309880,605105,0.5041856823746842,0.489587013824047,0.7813333333333333,0.54,0.822,0.59
309920,443845,0.46767476784312834,0.49330168940358304,0.554,0.53,0.574,0.585
309960,518609,0.47510843686348136,0.5007129455909943,0.796,0.455,0.8226666666666667,0.5116666666666667
310000,1825575,0.524291794822636,0.49514874856780255,0.5733333333333334,0.265,0.7553333333333333,0.62
310040,816626,0.49250138415055766,0.4852235478664652,0.586,0.3333333333333333,0.63,0.37833333333333335
310080,488029,0.4980044218683727,0.4807733693421226,0.8426666666666667,0.425,0.8613333333333333,0.4583333333333333
310120,678155,0.5100622473230062,0.49063128390019006,0.852,0.39166666666666666,0.88,0.455
310160,1083257,0.5377408998972542,0.49774223322197164,0.8153333333333334,0.37666666666666665,0.8953333333333333,0.6066666666666667
310200,699591,0.49988139355709266,0.4916529300691403,0.8413333333333334,0.49166666666666664,0.8846666666666667,0.59
310240,727404,0.5028874921410019,0.4928850061313933,0.644,0.37666666666666665,0.67,0.525
310280,460569,0.4836279558546058,0.4874857440832246,0.6773333333333333,0.5566666666666666,0.6986666666666667,0.6
310320,826885,0.5060702806315267,0.4863777711934953,0.6673333333333333,0.37,0.698,0.435
310360,559535,0.4904330536367995,0.48156369127936605,0.8613333333333333,0.505,0.882,0.5816666666666667
310400,685217,0.5054802152700045,0.4880591063366302,0.844,0.39,0.8813333333333333,0.495
310440,469253,0.48700005469686214,0.47936835069070793,0.85,0.49333333333333335,0.8846666666666667,0.5833333333333334
310480,835608,0.5092735389480872,0.4859423796804244,0.672,0.4633333333333333,0.7046666666666667,0.5916666666666667
310520,540244,0.4901443187399273,0.4868794254694792,0.8373333333333334,0.37333333333333335,0.8546666666666667,0.4666666666666667
310560,650032,0.5116715966803687,0.4912989514362369,0.8666666666666667,0.395,0.896,0.59
310600,501123,0.4963812809762607,0.4900276046665856,0.6613333333333333,0.3933333333333333,0.7046666666666667,0.5916666666666667
310640,769653,0.5020945854820289,0.4887042082600861,0.6626666666666666,0.4,0.7373333333333333,0.5966666666666667
310680,1167652,0.5287622830546543,0.4939500053668958,0.7606666666666667,0.8533333333333334,0.8066666666666666,1.0
310720,514254,0.4828317783300341,0.4752269501063678,0.6033333333333334,0.4116666666666667,0.6226666666666667,0.485
310760,671460,0.5009024533603393,0.4847608172241584,0.6673333333333333,0.3883333333333333,0.6993333333333334,0.47333333333333333
310800,481877,0.48962688818930983,0.4721796883160362,0.6786666666666666,0.45666666666666667,0.694,0.5333333333333333
310840,924115,0.5205083205733776,0.49171073225013495,0.6406666666666667,0.335,0.7026666666666667,0.62
310880,445897,0.47623061977691405,0.4895499745456911,0.788,0.5483333333333333,0.8126666666666666,0.5883333333333334
310920,629983,0.5054294660861219,0.4989159310648065,0.654,0.43,0.698,0.5633333333333334
310960,448109,0.4746324666543184,0.491693564884139,0.10466666666666667,0.635,0.11866666666666667,0.665
311000,883634,0.5169590056516612,0.4940766199580369,0.668,0.40166666666666667,0.698,0.5133333333333333
311040,418030,0.48320717492364984,0.46987319889322143,0.13666666666666666,0.36,0.14933333333333335,0.4
311080,617621,0.5051664510543952,0.4836955403610521,0.7006666666666667,0.4766666666666667,0.7173333333333334,0.5883333333333334
311120,497556,0.4826071664965015,0.48401237247666606,0.09533333333333334,0.635,0.12266666666666666,0.675
311160,769730,0.507124507727818,0.48366699578640115,0.676,0.465,0.72,0.595
311200,987374,0.5265296878386508,0.49806692803334907,0.7846666666666666,0.38666666666666666,0.8166666666666667,0.43
311240,492573,0.4822300518569498,0.48763975762645,0.5333333333333333,0.5116666666666667,0.552,0.5983333333333334
311280,628813,0.4848580155520536,0.48506042071861327,0.83,0.5366666666666666,0.8646666666666667,0.59
311320,511005,0.4967826942332592,0.47972637580193284,0.678,0.475,0.6973333333333334,0.5533333333333333
311360,785750,0.5182682736239262,0.5036643355605048,0.422,0.0,0.448,0.135
311400,429095,0.4798919757474064,0.47543541639963166,0.114,0.31666666666666665,0.12933333333333333,0.3466666666666667
311440,655993,0.4971215200975213,0.4879145534581415,0.5766666666666667,0.3433333333333333,0.6206666666666667,0.37333333333333335
311480,473837,0.4861990867464269,0.4814413500845227,0.6126666666666667,0.395,0.6306666666666667,0.43666666666666665
311520,766584,0.5170331687938525,0.49396168369458965,0.098,0.6916666666666667,0.14,0.735
311560,426318,0.4958298672196184,0.47250179834458467,0.8446666666666667,0.38666666666666666,0.8866666666666667,0.5916666666666667
311600,627040,0.4928793452836608,0.48018509186016844,0.8513333333333334,0.4533333333333333,0.876,0.5366666666666666
311640,539491,0.48950772487400157,0.48222937917407327,0.8453333333333334,0.4766666666666667,0.8853333333333333,0.5833333333333334
311680,689140,0.5159859951050101,0.4897014346383415,0.816,0.39166666666666666,0.8873333333333333,0.59
311720,1060688,0.5324906318666123,0.49451423824285123,0.6626666666666666,0.40166666666666667,0.7066666666666667,0.605
311760,503917,0.4603770091767759,0.4770147001721844,0.14933333333333335,0.73,0.17533333333333334,0.8166666666666667
311800,820250,0.5154533820989535,0.48976543736665634,0.6626666666666666,0.4,0.7,0.5033333333333333
311840,510642,0.5151358851537217,0.48728549224962564,0.8393333333333334,0.5,0.876,0.5916666666666667
311880,803888,0.5360236484020994,0.4919290124992538,0.6686666666666666,0.4,0.7193333333333334,0.655
311920,469729,0.5051918077586578,0.4807473387137405,0.8166666666666667,0.4633333333333333,0.8673333333333333,0.5083333333333333
311960,775656,0.519185084625143,0.48953309628667,0.6453333333333333,0.36,0.726,0.62
312000,517349,0.5278852109504416,0.4921794539727211,0.6606666666666666,0.3983333333333333,0.7233333333333334,0.6033333333333334
312040,794525,0.521332491740348,0.48832554880798806,0.8326666666666667,0.39166666666666666,0.89,0.45666666666666667
312080,469500,0.5013846758963437,0.47914492722754704,0.8053333333333333,0.5,0.876,0.5983333333333334
312120,705699,0.5091386280364103,0.48829201496199753,0.6613333333333333,0.4033333333333333,0.7006666666666667,0.5633333333333334
312160,543779,0.501055009479954,0.49003222816622205,0.6606666666666666,0.38666666666666666,0.704,0.5466666666666666
312200,701231,0.5081720060864394,0.4840716872661554,0.6646666666666666,0.4,0.7006666666666667,0.5066666666666667
312240,1027271,0.5185616771686019,0.49289183996563074,0.7066666666666667,0.4816666666666667,0.7226666666666667,0.6133333333333333
312280,620364,0.4873759609949426,0.4857657896546759,0.5386666666666666,0.6483333333333333,0.5653333333333334,0.7266666666666667
312320,700992,0.519272024026903,0.49126113184363496,0.6533333333333333,0.3983333333333333,0.704,0.6216666666666667
312360,476581,0.5027924836841305,0.4838521748314208,0.6706666666666666,0.45,0.704,0.5366666666666666
312400,799956,0.5134845049811073,0.48745064311870484,0.6446666666666667,0.36833333333333335,0.6786666666666666,0.6233333333333333
312440,528244,0.49683210031727754,0.4816538190684606,0.678,0.45166666666666666,0.706,0.5333333333333333
312480,674186,0.5073842797091602,0.4886686043119653,0.702,0.4066666666666667,0.736,0.5133333333333333
312520,430197,0.4982410322092748,0.4793322167906022,0.6806666666666666,0.465,0.6953333333333334,0.505
312560,795091,0.507606247167515,0.49782830518770815,0.668,0.40166666666666667,0.6986666666666667,0.435
312600,504542,0.4806327005482199,0.49439566973611715,0.532,0.58,0.5446666666666666,0.6316666666666667
312640,613503,0.5061146139464681,0.49268207327429536,0.6706666666666666,0.4666666666666667,0.706,0.5933333333333334
312680,478265,0.49906447401893655,0.48823562599535125,0.848,0.5316666666666666,0.8646666666666667,0.5916666666666667
312720,747544,0.5026948986726311,0.4827186136646583,0.6653333333333333,0.38666666666666666,0.722,0.61
312760,1140680,0.5309609805846804,0.4918926605182875,0.6486666666666666,0.36666666666666664,0.6706666666666666,0.62
312800,507058,0.4672911041077485,0.4870489963672795,0.536,0.42333333333333334,0.558,0.4683333333333333
312840,633285,0.5048411252437687,0.4879981867037221,0.6533333333333333,0.5216666666666666,0.6866666666666666,0.6433333333333333
312880,484354,0.4864698161537497,0.4830967019989512,0.6473333333333333,0.36833333333333335,0.6673333333333333,0.4116666666666667
312920,864847,0.5126519465292706,0.4924701902957016,0.6493333333333333,0.37333333333333335,0.678,0.4633333333333333
312960,462191,0.49500871140574637,0.47780715115612366,0.6773333333333333,0.38,0.7153333333333334,0.49166666666666664
313000,646106,0.518802994142344,0.4928646615261273,0.832,0.37333333333333335,0.8873333333333333,0.615
313040,462736,0.4896509240690155,0.4887183008598136,0.5666666666666667,0.3983333333333333,0.5766666666666667,0.43
313080,865690,0.5199374995668196,0.49604622324388636,0.836,0.37,0.89,0.5966666666666667
313120,454261,0.4852065251767889,0.4862140120620818,0.8466666666666667,0.3933333333333333,0.8833333333333333,0.4866666666666667
313160,617662,0.513658610480597,0.49737898451472384,0.8313333333333334,0.505,0.866,0.5916666666666667
313200,530388,0.48521818995402116,0.4919769143846895,0.854,0.39666666666666667,0.8826666666666667,0.43166666666666664
313240,764187,0.5084234993092878,0.4944670676156491,0.6786666666666666,0.465,0.702,0.5666666666666667
313280,889034,0.5261288334679363,0.4982311906331291,0.67,0.34833333333333333,0.744,0.465
313320,518115,0.49138502456018457,0.485020388009097,0.5593333333333333,0.6116666666666667,0.578,0.6416666666666667
313360,731607,0.507376155959871,0.4834686587197771,0.636,0.3466666666666667,0.7006666666666667,0.4766666666666667
313400,536707,0.49389417068655084,0.4861407900400032,0.526,0.5333333333333333,0.5453333333333333,0.6083333333333333
313440,790406,0.5205907073917286,0.4949456186651754,0.8146666666666667,0.3933333333333333,0.8593333333333333,0.46
313480,469260,0.49665787552032276,0.47978081092216107,0.68,0.4633333333333333,0.7053333333333334,0.6
313520,713722,0.49543195716726296,0.49880187243772783,0.64,0.36666666666666664,0.6733333333333333,0.4866666666666667
313560,529932,0.49211510910833833,0.48346524962951215,0.106,0.5783333333333334,0.11933333333333333,0.6133333333333333
313600,775128,0.5143018013368974,0.4909445601242633,0.6533333333333333,0.3933333333333333,0.6673333333333333,0.6116666666666667
313640,450034,0.4846216315508012,0.48785010688081354,0.10533333333333333,0.5833333333333334,0.13866666666666666,0.615
313680,666398,0.49322622917035563,0.4953746759944258,0.6533333333333333,0.37333333333333335,0.684,0.4716666666666667
313720,552532,0.49177912832801257,0.47878186542438567,0.6773333333333333,0.45166666666666666,0.7046666666666667,0.565
313760,677608,0.5068268300649736,0.47892669508034164,0.6493333333333333,0.3983333333333333,0.6733333333333333,0.6
313800,1008003,0.5252971872768897,0.4878825393707494,0.434,0.011666666666666667,0.4613333333333333,0.17333333333333334
313840,493315,0.45575800722324145,0.46626481727361496,0.522,0.5466666666666666,0.5493333333333333,0.6016666666666667
313880,703447,0.4940282248224339,0.4826595370132126,0.106,0.2916666666666667,0.11933333333333333,0.3466666666666667
313920,439262,0.4917358326769293,0.47555592486185183,0.5433333333333333,0.5283333333333333,0.5553333333333333,0.56
313960,804020,0.5236283251660405,0.4954781141430977,0.664,0.335,0.7033333333333334,0.5916666666666667
314000,403904,0.46033208716262614,0.482215035420958,0.604,0.525,0.6186666666666667,0.5616666666666666
314040,696952,0.5045235625982851,0.4865276111793447,0.106,0.69,0.13466666666666666,0.7333333333333333
314080,445185,0.48613205895676326,0.47881709476584633,0.6486666666666666,0.36,0.6606666666666666,0.46
314120,739630,0.5117961791706664,0.4944748387707367,0.666,0.3233333333333333,0.7006666666666667,0.43333333333333335
314160,450323,0.48486206567286133,0.4900894950217214,0.5866666666666667,0.6083333333333333,0.6133333333333333,0.665
314200,664770,0.4910474800808301,0.48272038449388505,0.606,0.3933333333333333,0.622,0.47
314240,508967,0.49789219209365887,0.4855587886837458,0.672,0.47,0.7073333333333334,0.6166666666666667
314280,657347,0.5023744323774201,0.49161368602376937,0.6666666666666666,0.375,0.7153333333333334,0.4266666666666667
314320,1037646,0.5184186977061542,0.49543378795208914,0.7626666666666667,0.8316666666666667,0.8026666666666666,1.0
314360,638119,0.486907224723497,0.4882142097842775,0.714,0.25333333333333335,0.7253333333333334,0.315
314400,711685,0.5007487722798709,0.49487773382887107,0.7026666666666667,0.4583333333333333,0.7213333333333334,0.5916666666666667
314440,444711,0.48932670131088896,0.49120723720948356,0.10266666666666667,0.6233333333333333,0.11733333333333333,0.6683333333333333
314480,804584,0.5026437156758442,0.49368589855130096,0.6613333333333333,0.41833333333333333,0.6966666666666667,0.5083333333333333
314520,511781,0.48203481306782886,0.47876324052670954,0.118,0.6966666666666667,0.13266666666666665,0.72
314560,634385,0.5015926469467804,0.484947676358468,0.6853333333333333,0.38666666666666666,0.718,0.44333333333333336
314600,414086,0.4842111268351663,0.49269814724477506,0.5226666666666666,0.535,0.5333333333333333,0.5683333333333334
314640,771102,0.4970435964805346,0.49310935085976515,0.4693333333333333,0.6116666666666667,0.5046666666666667,0.7533333333333333
314680,495449,0.49206301758606863,0.4748981092571252,0.8526666666666667,0.5083333333333333,0.8666666666666667,0.5833333333333334
314720,612358,0.5077238706769568,0.4920600068369593,0.8433333333333334,0.385,0.8873333333333333,0.595
314760,428372,0.49107231876344243,0.4764666107962239,0.8513333333333334,0.515,0.864,0.5816666666666667
314800,731206,0.5082166557714243,0.4939082100894504,0.608,0.3416666666666667,0.6506666666666666,0.375
314840,1151248,0.5337230240573708,0.49474283849642575,0.834,0.45666666666666667,0.892,0.6016666666666667
314880,511346,0.4612327986660043,0.4790880408438383,0.11466666666666667,0.31,0.13,0.395
314920,577140,0.49939069203312914,0.48236533019140354,0.6813333333333333,0.4633333333333333,0.7,0.5366666666666666
314960,486424,0.48027460267859595,0.47547768681918096,0.6693333333333333,0.3983333333333333,0.7146666666666667,0.5666666666666667
315000,825532,0.5152082632774985,0.4913400631350451,0.672,0.4716666666666667,0.7066666666666667,0.6183333333333333
315040,437024,0.48390303354811925,0.48011288090966775,0.522,0.5016666666666667,0.5346666666666666,0.5366666666666666
315080,613284,0.5079440270195646,0.48058886530003503,0.826,0.37333333333333335,0.8613333333333333,0.45166666666666666
315120,453368,0.4952153570609307,0.467650106168352,0.852,0.58,0.8653333333333333,0.6233333333333333
315160,855430,0.5101666054888575,0.48507306851524956,0.766,0.8833333333333333,0.7873333333333333,0.975
315200,512019,0.5043132735308652,0.4894269808997973,0.676,0.4,0.7113333333333334,0.4533333333333333
315240,600299,0.5111842709494214,0.48370636688272556,0.6486666666666666,0.425,0.6773333333333333,0.5533333333333333
315280,523539,0.4800891815127432,0.4846172268605269,0.532,0.555,0.546,0.6033333333333334
315320,768618,0.5053807803963304,0.48630112314136104,0.6693333333333333,0.39666666666666667,0.704,0.455
315360,955314,0.5273892514223945,0.5006094715105888,0.824,0.38666666666666666,0.8633333333333333,0.45
315400,495962,0.49079641316606254,0.490013095761369,0.5433333333333333,0.5033333333333333,0.556,0.5616666666666666
315440,647216,0.4863198417014824,0.49490103510008,0.5866666666666667,0.5416666666666666,0.6213333333333333,0.615
315480,522309,0.4932006187907925,0.48068268974878864,0.6606666666666666,0.4,0.696,0.5016666666666667
315520,831174,0.5239327465328159,0.4924171453069192,0.67,0.4633333333333333,0.6986666666666667,0.59
315560,474137,0.49052277576593556,0.4894520149239565,0.8446666666666667,0.365,0.8653333333333333,0.435
315600,672270,0.49615228206920825,0.4915793009753026,0.5906666666666667,0.3383333333333333,0.6253333333333333,0.37333333333333335
315640,499670,0.48612322799714486,0.4783308516954525,0.4266666666666667,0.7333333333333333,0.438,0.7783333333333333
315680,817956,0.5235813491190235,0.49553552391571176,0.6666666666666666,0.395,0.7226666666666667,0.6166666666666667
315720,464458,0.49056662173974824,0.4955681891581154,0.682,0.4633333333333333,0.7006666666666667,0.56
315760,679926,0.5052981010678614,0.4874563653495625,0.8386666666666667,0.38166666666666665,0.8886666666666667,0.595
315800,532810,0.49530588765225864,0.4787986962206665,0.8446666666666667,0.38666666666666666,0.8813333333333333,0.455
315840,698469,0.523684656966403,0.4887385314642932,0.8386666666666667,0.4766666666666667,0.8926666666666667,0.5933333333333334
315880,1062622,0.5422384485420655,0.5036611058934097,0.7853333333333333,0.49333333333333335,0.8886666666666667,0.6216666666666667
315920,490947,0.48331116800795204,0.48371718671601355,0.6866666666666666,0.5,0.7153333333333334,0.5766666666666667
315960,800049,0.5153395387865828,0.49903470912406617,0.832,0.385,0.8586666666666667,0.455
316000,460356,0.49983898692895645,0.49078990679676887,0.604,0.4166666666666667,0.6206666666666667,0.4666666666666667
316040,776514,0.5149519459189833,0.5041741252143125,0.416,0.0,0.4493333333333333,0.08
316080,434662,0.4813804596061614,0.48700577690251273,0.522,0.5583333333333333,0.5353333333333333,0.59
316120,713623,0.5053763252212069,0.49978482335911245,0.6513333333333333,0.25666666666666665,0.6933333333333334,0.29833333333333334
316160,431923,0.4874080241154096,0.48349547643137014,0.6793333333333333,0.4816666666666667,0.6953333333333334,0.535
316200,745138,0.5198547481585065,0.4873082569940066,0.8433333333333334,0.39,0.89,0.4666666666666667
316240,467697,0.4972080000513152,0.4856769589427913,0.6766666666666666,0.5433333333333333,0.7066666666666667,0.605
316280,686962,0.49915891902802967,0.4896985932264084,0.832,0.395,0.8693333333333333,0.455
316320,542144,0.4981425402353128,0.4783952326319208,0.6606666666666666,0.39666666666666667,0.7013333333333334,0.5266666666666666
316360,691418,0.5161977771285486,0.4899597445635875,0.6626666666666666,0.38333333333333336,0.7206666666666667,0.59
316400,1040877,0.5232600938119168,0.48990259335797276,0.7893333333333333,0.38333333333333336,0.8653333333333333,0.465
316440,645652,0.4988714374513411,0.4890913706867889,0.8326666666666667,0.39166666666666666,0.8633333333333333,0.45166666666666666
316480,778970,0.5241922196404655,0.49302450244125784,0.6626666666666666,0.35333333333333333,0.704,0.61
316520,534754,0.5109478838244627,0.4968572652097973,0.6626666666666666,0.3983333333333333,0.7213333333333334,0.5333333333333333
316560,897375,0.517115931838232,0.49763925894971456,0.6453333333333333,0.35833333333333334,0.728,0.645
316600,588788,0.5047079831790051,0.4877089037140703,0.8426666666666667,0.4033333333333333,0.8693333333333333,0.545
316640,745160,0.52533402401274,0.4991576462325765,0.6613333333333333,0.3983333333333333,0.7186666666666667,0.5616666666666666
316680,517286,0.5203906233688906,0.49075007507130164,0.8206666666666667,0.3933333333333333,0.8673333333333333,0.4683333333333333
316720,855178,0.5161242275487287,0.4970232493508176,0.662,0.4,0.7486666666666667,0.6016666666666667
316760,580883,0.5174900705764613,0.4941338502475256,0.8233333333333334,0.3933333333333333,0.8733333333333333,0.4683333333333333
316800,714772,0.5164493386235984,0.5014529901376477,0.662,0.4,0.706,0.605
316840,564116,0.5153320629090472,0.48104664052547114,0.67,0.5083333333333333,0.7233333333333334,0.6033333333333334
316880,771228,0.5122568051644045,0.48824979124201917,0.6613333333333333,0.38666666666666666,0.718,0.5483333333333333
316920,1207099,0.5277764999667246,0.49809650106025555,0.6633333333333333,0.4,0.724,0.6033333333333334
316960,581725,0.4949793115303622,0.48757314022948983,0.6826666666666666,0.4766666666666667,0.7113333333333334,0.5383333333333333
317000,650718,0.5188546713015468,0.48726508257033013,0.6633333333333333,0.37333333333333335,0.7046666666666667,0.5133333333333333
317040,509291,0.4921652558818696,0.48445163635982824,0.554,0.5683333333333334,0.568,0.615
317080,892444,0.526422695429629,0.4973805041735577,0.6486666666666666,0.3433333333333333,0.702,0.5916666666666667
317120,450144,0.48596985112912017,0.47662024078220894,0.5606666666666666,0.5466666666666666,0.578,0.6166666666666667
317160,641971,0.5095336248314437,0.4890955614298258,0.6666666666666666,0.4716666666666667,0.6953333333333334,0.5366666666666666
317200,421456,0.47331516773597554,0.4770805967882769,0.122,0.605,0.13866666666666666,0.6516666666666666
317240,839759,0.5221816592617645,0.4931738232834264,0.632,0.36833333333333335,0.6753333333333333,0.4816666666666667
317280,397627,0.4686230361620312,0.47391575521782975,0.53,0.5833333333333334,0.5446666666666666,0.6233333333333333
317320,556173,0.4933132532503377,0.4865242889053107,0.6926666666666667,0.5316666666666666,0.706,0.5916666666666667
317360,477684,0.4726905318160122,0.48261811155491896,0.12733333333333333,0.6066666666666667,0.14933333333333335,0.6566666666666666
317400,723043,0.5024769250699244,0.489827947069999,0.6713333333333333,0.315,0.6953333333333334,0.375
317440,917085,0.5259851667693469,0.500224808314751,0.6473333333333333,0.375,0.6646666666666666,0.5433333333333333
317480,507853,0.4861170942510266,0.4939527514195381,0.65,0.31333333333333335,0.6806666666666666,0.3466666666666667
317520,668097,0.4922866729432004,0.4874780633151573,0.8526666666666667,0.475,0.866,0.5083333333333333
317560,515360,0.4903802998551173,0.4831938612490947,0.674,0.38166666666666665,0.7,0.48333333333333334
317600,809466,0.5182786058957387,0.49899447701735883,0.6653333333333333,0.43166666666666664,0.7053333333333334,0.515
317640,470103,0.4859892959627996,0.47988013619710285,0.6853333333333333,0.5066666666666667,0.7046666666666667,0.5366666666666666
317680,703464,0.50262250141206,0.49124326428455,0.6633333333333333,0.40166666666666667,0.7026666666666667,0.5633333333333334
317720,541826,0.5059168687610661,0.4939641262447108,0.6733333333333333,0.40166666666666667,0.7046666666666667,0.59
317760,805874,0.5329004228121684,0.5037150141750861,0.6626666666666666,0.40166666666666667,0.72,0.605
317800,496302,0.5166148380085782,0.48633021157816547,0.82,0.5233333333333333,0.8613333333333333,0.59
317840,747080,0.522138293087755,0.48471457987542615,0.6333333333333333,0.36,0.7313333333333333,0.6166666666666667
317880,611325,0.5249514415409154,0.4785425837320574,0.662,0.40166666666666667,0.7066666666666667,0.6166666666666667
317920,757635,0.5320233762519769,0.4955225383375021,0.6633333333333333,0.39666666666666667,0.73,0.6166666666666667
317960,1078623,0.5425904027635235,0.494932837206945,0.64,0.37666666666666665,0.7586666666666667,0.6183333333333333
318000,600213,0.5075747887277795,0.4890148191836342,0.8133333333333334,0.5133333333333333,0.8713333333333333,0.6216666666666667
318040,842909,0.5272687087218192,0.4962074138489445,0.6653333333333333,0.40166666666666667,0.7066666666666667,0.6433333333333333
318080,558661,0.5333216494439381,0.4813027697774977,0.6653333333333333,0.39666666666666667,0.724,0.6133333333333333
318120,838666,0.5360966256729932,0.4941303788794746,0.6486666666666666,0.3383333333333333,0.7046666666666667,0.6216666666666667
318160,506666,0.5091498554603362,0.4790343178083129,0.8153333333333334,0.3933333333333333,0.8553333333333333,0.45666666666666667
318200,793758,0.5151191731820864,0.4888337986304809,0.6653333333333333,0.38333333333333336,0.73,0.6533333333333333
318240,504959,0.519352425312418,0.480454594663461,0.6726666666666666,0.40166666666666667,0.71,0.5066666666666667
318280,801490,0.5321860010730017,0.4905034435863206,0.7053333333333334,0.48333333333333334,0.748,0.5983333333333334
318320,473021,0.4963802015837212,0.4744481358473867,0.6746666666666666,0.40166666666666667,0.6986666666666667,0.455
318360,725764,0.5073010106131838,0.4849245438829517,0.6393333333333333,0.37333333333333335,0.702,0.6066666666666667
318400,557664,0.5144010539201622,0.48818185621927657,0.6753333333333333,0.3983333333333333,0.7,0.56
318440,715061,0.5186349462959572,0.4836811381593085,0.7006666666666667,0.41333333333333333,0.7253333333333334,0.5916666666666667
318480,1048252,0.5295531411658009,0.5031183198314907,0.7773333333333333,0.38333333333333336,0.8733333333333333,0.4683333333333333
318520,650477,0.4990338105728565,0.4880486601883438,0.674,0.5416666666666666,0.706,0.6
318560,677423,0.5167639185560574,0.4949341474972062,0.664,0.5316666666666666,0.7053333333333334,0.625
318600,461251,0.49798255179934564,0.46380748587356285,0.672,0.3983333333333333,0.7053333333333334,0.5616666666666666
318640,851375,0.5163896379386287,0.496655052121568,0.6626666666666666,0.395,0.728,0.5983333333333334
318680,538820,0.4864200190539822,0.48572072924786264,0.7013333333333334,0.7183333333333334,0.7166666666666667,0.7516666666666667
318720,679287,0.5079982275533023,0.4982484575738973,0.68,0.5166666666666667,0.7053333333333334,0.5983333333333334
318760,435890,0.49893250743689166,0.481337275459405,0.6786666666666666,0.545,0.7046666666666667,0.5916666666666667
318800,766575,0.5166327643522596,0.4880106577960408,0.6386666666666667,0.265,0.6946666666666667,0.33
318840,523921,0.4859064655421969,0.48478174508497773,0.678,0.48833333333333334,0.704,0.56
318880,620745,0.5030092560820736,0.48588906072541865,0.666,0.365,0.69,0.42833333333333334
318920,446785,0.48158992207288354,0.48041451704958765,0.594,0.43666666666666665,0.6026666666666667,0.4633333333333333
318960,741427,0.5014637314260204,0.48067183957422654,0.7986666666666666,0.5533333333333333,0.83,0.605
319000,1156899,0.5291793083637092,0.4973770355061246,0.626,0.35333333333333333,0.6986666666666667,0.625
319040,481452,0.47238611948854714,0.4836278867536812,0.10266666666666667,0.605,0.13133333333333333,0.6716666666666666
319080,651203,0.5159078392861621,0.4875764546539251,0.8333333333333334,0.38166666666666665,0.8893333333333333,0.6016666666666667
319120,450317,0.475251023908343,0.481705798359822,0.11733333333333333,0.335,0.12866666666666668,0.38333333333333336
319160,874743,0.5219335583899118,0.4960936412180492,0.84,0.44166666666666665,0.888,0.5866666666666667
319200,451703,0.49234251562051456,0.48893913330957145,0.8473333333333334,0.39,0.8813333333333333,0.4766666666666667
319240,623338,0.5100967928582354,0.494775277083487,0.6466666666666666,0.33666666666666667,0.704,0.54
319280,491227,0.4982921541364788,0.48907242815779,0.646,0.365,0.7226666666666667,0.6083333333333333
319320,850595,0.5151240053531156,0.5011507356615074,0.6706666666666666,0.5,0.702,0.6166666666666667
319360,439817,0.47854884190470126,0.4909544310474585,0.5926666666666667,0.5083333333333333,0.6126666666666667,0.6016666666666667
319400,589688,0.5021793219465207,0.4880824690344724,0.84,0.39,0.866,0.4583333333333333
319440,500993,0.4735178828180566,0.4852915642866602,0.596,0.43,0.6106666666666667,0.48833333333333334
319480,771265,0.5097250361419229,0.4897757450422358,0.6673333333333333,0.4083333333333333,0.696,0.5416666666666666
319520,948651,0.5212050831478945,0.4979865953513638,0.672,0.43833333333333335,0.7,0.5883333333333334
319560,494222,0.4751469730876676,0.47847269715498975,0.6126666666666667,0.3983333333333333,0.6386666666666667,0.43833333333333335
